lapIndex,split,name,startTime,distanceKm,timeSec,elapsedSec,avgSpeedKmh,ascentM,distanceEqKm,avgHr,maxHr,hrReserveRatio,hrPercentMax,trimp,label
25,25,Lap 25,2025-06-11T12:52:42Z,0.335,120.0,120.0,10.04,0.0,0.335,175.0,184.0,0.8,85.4,0.08,Run
26,26,Lap 26,2025-06-11T12:54:42Z,0.269,67.0,67.0,14.47,7.8,0.347,174.7,189.0,0.798,85.2,0.04,Run
27,27,Lap 27,2025-06-11T12:55:49Z,0.213,96.0,96.0,7.99,1.2,0.225,174.1,188.0,0.794,84.9,0.06,Run
28,28,Lap 28,2025-06-11T12:57:26Z,0.211,44.0,44.0,17.28,2.6,0.237,167.6,173.0,0.751,81.8,0.02,Run
29,29,Lap 29,2025-06-11T12:58:10Z,0.158,67.0,67.0,8.5,1.2,0.17,177.4,189.0,0.816,86.5,0.05,Run
30,30,Lap 30,2025-06-11T12:59:17Z,0.115,34.0,34.0,12.17,9.8,0.213,170.6,175.0,0.771,83.2,0.02,Run
31,31,Lap 31,2025-06-11T12:59:52Z,0.148,59.0,59.0,9.04,0.0,0.148,173.4,179.0,0.789,84.6,0.04,Run
32,32,Lap 32,2025-06-11T13:00:51Z,0.239,60.0,60.0,14.33,0.0,0.239,169.1,177.0,0.761,82.5,0.03,Run
33,33,Lap 33,2025-06-11T13:01:52Z,1.0,393.0,393.0,9.14,2.4,1.024,162.1,180.0,0.714,79.1,0.2,Run
34,34,Lap 34,2025-06-11T13:08:26Z,0.006,2.0,2.0,10.44,2.0,0.026,161.0,161.0,0.707,78.5,0.0,Run
35,35,Lap 35,2025-06-11T13:08:28Z,0.154,46.0,46.0,12.06,7.0,0.224,170.5,178.0,0.77,83.2,0.03,Run
36,36,Lap 36,2025-06-11T13:09:15Z,0.255,105.0,105.0,8.75,2.2,0.277,169.7,179.0,0.765,82.8,0.06,Run
37,37,Lap 37,2025-06-11T13:11:00Z,0.215,59.0,59.0,13.14,0.0,0.215,166.2,177.0,0.741,81.1,0.03,Run
38,38,Lap 38,2025-06-11T13:12:00Z,0.06,28.0,28.0,7.7,0.0,0.06,173.9,177.0,0.793,84.8,0.02,Run
39,39,Lap 39,2025-06-11T13:12:28Z,0.094,29.0,29.0,11.7,6.4,0.158,162.8,170.0,0.719,79.4,0.01,Run
40,40,Lap 40,2025-06-11T13:12:57Z,0.393,157.0,157.0,9.0,3.8,0.431,169.7,177.0,0.765,82.8,0.09,Run
