lapIndex,split,name,startTime,distanceKm,timeSec,elapsedSec,avgSpeedKmh,ascentM,distanceEqKm,avgHr,maxHr,hrReserveRatio,hrPercentMax,trimp,label
1,1,Lap 1,2025-10-28T19:28:41Z,2.102,660.0,660.0,11.48,32.4,2.426,152.3,168.0,0.649,74.3,0.26,Run
2,2,Lap 2,2025-10-28T19:39:43Z,1.243,300.0,300.0,14.9,2.2,1.265,177.9,186.0,0.819,86.8,0.21,Run
3,3,Lap 3,2025-10-28T19:44:43Z,0.277,150.0,150.0,6.66,0.0,0.277,148.6,186.0,0.624,72.5,0.06,Run
4,4,Lap 4,2025-10-28T19:47:13Z,1.253,300.0,300.0,15.05,2.8,1.281,181.3,189.0,0.842,88.4,0.23,Run
5,5,Lap 5,2025-10-28T19:52:13Z,0.425,150.0,150.0,10.19,0.0,0.425,170.9,188.0,0.773,83.4,0.09,Run
6,6,Lap 6,2025-10-28T19:54:43Z,1.237,300.0,300.0,14.83,2.0,1.257,183.5,190.0,0.857,89.5,0.24,Run
7,7,Lap 7,2025-10-28T19:59:43Z,0.393,150.0,150.0,9.43,0.0,0.393,168.2,189.0,0.755,82.0,0.09,Run
8,8,Lap 8,2025-10-28T20:02:13Z,1.228,300.0,300.0,14.72,2.2,1.25,182.6,189.0,0.851,89.1,0.23,Run
9,9,Lap 9,2025-10-28T20:07:13Z,0.363,150.0,150.0,8.71,0.0,0.363,166.2,189.0,0.741,81.1,0.08,Run
10,10,Lap 10,2025-10-28T20:09:43Z,1.237,300.0,300.0,14.83,5.6,1.293,182.7,190.0,0.851,89.1,0.23,Run
11,11,Lap 11,2025-10-28T20:14:43Z,0.326,150.0,150.0,7.81,1.2,0.338,161.1,190.0,0.707,78.6,0.07,Run
12,12,Lap 12,2025-10-28T20:17:14Z,2.833,1075.0,1075.0,9.47,16.8,3.001,150.6,160.0,0.637,73.5,0.41,Run
