lapIndex,split,name,startTime,distanceKm,timeSec,elapsedSec,avgSpeedKmh,ascentM,distanceEqKm,avgHr,maxHr,hrReserveRatio,hrPercentMax,trimp,label
1,1,Lap 1,2024-08-07T14:05:29Z,0.5,290.0,290.0,6.19,0.0,0.5,138.7,153.0,0.558,67.7,0.08,Run
2,2,Lap 2,2024-08-07T14:10:31Z,0.5,234.0,234.0,7.7,0.0,0.5,140.2,151.0,0.568,68.4,0.07,Run
3,3,Lap 3,2024-08-07T14:14:23Z,0.5,326.0,326.0,5.51,0.0,0.5,115.9,146.0,0.406,56.5,0.05,Recovery
4,4,Lap 4,2024-08-07T14:19:45Z,0.5,321.0,321.0,5.62,0.0,0.5,106.9,121.0,0.346,52.1,0.04,Recovery
5,5,Lap 5,2024-08-07T14:25:09Z,0.5,376.0,376.0,4.79,0.0,0.5,99.0,153.0,0.293,48.3,0.03,Recovery
6,6,Lap 6,2024-08-07T14:31:23Z,0.5,510.0,510.0,3.53,0.0,0.5,120.9,183.0,0.439,59.0,0.09,Recovery
7,7,Lap 7,2024-08-07T14:39:59Z,0.5,483.0,483.0,3.74,10.3,0.603,128.1,173.0,0.487,62.5,0.11,Recovery
8,8,Lap 8,2024-08-07T14:47:57Z,0.5,409.0,409.0,4.39,0.0,0.5,147.0,185.0,0.613,71.7,0.14,Run
9,9,Lap 9,2024-08-07T14:54:52Z,0.5,435.0,435.0,4.14,0.0,0.5,149.7,163.0,0.631,73.0,0.16,Run
10,10,Lap 10,2024-08-07T15:02:02Z,0.5,291.0,291.0,6.19,0.0,0.5,146.3,160.0,0.609,71.4,0.1,Run
11,11,Lap 11,2024-08-07T15:06:56Z,0.5,241.0,241.0,7.45,0.0,0.5,142.8,153.0,0.585,69.7,0.08,Run
12,12,Lap 12,2024-08-07T15:10:54Z,0.5,227.0,227.0,7.92,0.0,0.5,147.7,174.0,0.618,72.0,0.08,Run
13,13,Lap 13,2024-08-07T15:14:43Z,0.5,245.0,245.0,7.34,0.0,0.5,138.2,151.0,0.555,67.4,0.07,Run
14,14,Lap 14,2024-08-07T15:18:51Z,0.5,217.0,217.0,8.28,0.0,0.5,145.6,163.0,0.604,71.0,0.07,Run
15,15,Lap 15,2024-08-07T15:22:24Z,0.5,301.0,2113.0,5.98,0.0,0.5,139.7,159.0,0.565,68.1,0.09,Run
16,16,Lap 16,2024-08-07T15:57:45Z,0.5,241.0,241.0,7.45,0.0,0.5,132.7,145.0,0.518,64.7,0.06,Run
17,17,Lap 17,2024-08-07T16:01:45Z,0.5,255.0,255.0,7.06,0.0,0.5,131.5,148.0,0.51,64.1,0.06,Run
18,18,Lap 18,2024-08-07T16:05:57Z,0.5,269.0,269.0,6.7,0.0,0.5,140.2,159.0,0.568,68.4,0.08,Run
19,19,Lap 19,2024-08-07T16:10:31Z,0.5,252.0,252.0,7.13,0.0,0.5,140.2,152.0,0.568,68.4,0.08,Run
20,20,Lap 20,2024-08-07T16:14:40Z,0.5,245.0,245.0,7.34,0.0,0.5,146.1,184.0,0.607,71.3,0.08,Run
21,21,Lap 21,2024-08-07T16:18:47Z,0.5,302.0,302.0,5.98,0.0,0.5,156.9,180.0,0.679,76.5,0.13,Run
22,22,Lap 22,2024-08-07T16:23:49Z,0.5,430.0,430.0,4.18,0.0,0.5,129.3,168.0,0.495,63.1,0.1,Recovery
23,23,Lap 23,2024-08-07T16:30:58Z,0.5,347.0,347.0,5.18,0.0,0.5,132.7,172.0,0.518,64.7,0.09,Run
24,24,Lap 24,2024-08-07T16:36:49Z,0.437,819.0,819.0,1.91,17.9,0.616,118.8,139.0,0.425,58.0,0.14,Recovery
