lapIndex,split,name,startTime,distanceKm,timeSec,elapsedSec,avgSpeedKmh,ascentM,distanceEqKm,avgHr,maxHr,hrReserveRatio,hrPercentMax,trimp,label
1,1,Lap 1,2025-06-19T17:20:36Z,0.335,127.0,127.0,9.5,5.4,0.389,138.0,146.0,0.553,67.3,0.04,Run
2,2,Lap 2,2025-06-19T17:22:45Z,0.287,120.0,120.0,8.6,54.2,0.829,162.4,170.0,0.716,79.2,0.06,Run
3,3,Lap 3,2025-06-19T17:24:45Z,0.135,113.0,113.0,4.32,0.8,0.143,163.6,182.0,0.724,79.8,0.06,Run
4,4,Lap 4,2025-06-19T17:26:38Z,0.092,30.0,30.0,11.09,15.4,0.246,150.1,164.0,0.634,73.2,0.01,Run
5,5,Lap 5,2025-06-19T17:27:09Z,0.031,30.0,30.0,3.74,0.0,0.031,174.9,178.0,0.799,85.3,0.02,Run
6,6,Lap 6,2025-06-19T17:27:39Z,0.079,31.0,32.0,9.18,18.2,0.261,172.6,181.0,0.784,84.2,0.02,Run
7,7,Lap 7,2025-06-19T17:28:11Z,0.023,31.0,31.0,2.7,0.0,0.023,184.1,187.0,0.861,89.8,0.02,Run
8,8,Lap 8,2025-06-19T17:28:42Z,0.073,31.0,31.0,8.5,18.2,0.255,179.6,187.0,0.831,87.6,0.02,Run
9,9,Lap 9,2025-06-19T17:29:13Z,0.09,60.0,60.0,5.44,14.6,0.236,183.4,191.0,0.856,89.5,0.05,Run
10,10,Lap 10,2025-06-19T17:30:14Z,0.075,180.0,180.0,1.51,0.4,0.079,148.2,187.0,0.621,72.3,0.07,Run
11,11,Lap 11,2025-06-19T17:33:15Z,0.085,60.0,60.0,5.11,23.2,0.317,155.5,178.0,0.67,75.9,0.03,Run
12,12,Lap 12,2025-06-19T17:34:15Z,0.027,60.0,60.0,1.62,0.2,0.029,171.3,180.0,0.775,83.6,0.04,Run
13,13,Lap 13,2025-06-19T17:35:16Z,0.084,60.0,60.0,5.04,23.6,0.32,168.8,181.0,0.759,82.3,0.03,Run
14,14,Lap 14,2025-06-19T17:36:16Z,0.023,60.0,60.0,1.37,0.4,0.027,171.7,182.0,0.778,83.8,0.04,Run
15,15,Lap 15,2025-06-19T17:37:16Z,0.078,60.0,60.0,4.68,21.8,0.296,166.9,182.0,0.746,81.4,0.03,Run
16,16,Lap 16,2025-06-19T17:38:17Z,0.015,60.0,60.0,0.9,4.8,0.063,174.8,184.0,0.799,85.3,0.04,Run
17,17,Lap 17,2025-06-19T17:39:17Z,0.068,67.0,67.0,3.67,29.2,0.36,173.7,189.0,0.791,84.7,0.04,Run
18,18,Lap 18,2025-06-19T17:40:24Z,0.062,170.0,170.0,1.3,10.8,0.17,163.4,191.0,0.723,79.7,0.09,Run
19,19,Lap 19,2025-06-19T17:43:15Z,0.368,186.0,186.0,7.13,5.4,0.422,149.9,154.0,0.633,73.1,0.07,Run
20,20,Lap 20,2025-06-19T17:46:22Z,0.082,60.0,60.0,4.9,0.0,0.082,164.2,175.0,0.728,80.1,0.03,Run
21,21,Lap 21,2025-06-19T17:47:22Z,0.021,60.0,60.0,1.26,4.2,0.063,166.7,175.0,0.745,81.3,0.03,Run
22,22,Lap 22,2025-06-19T17:48:22Z,0.204,59.0,59.0,12.42,0.0,0.204,169.9,179.0,0.766,82.9,0.03,Run
23,23,Lap 23,2025-06-19T17:49:22Z,0.064,62.0,62.0,3.74,6.2,0.126,174.6,188.0,0.797,85.2,0.04,Run
24,24,Lap 24,2025-06-19T17:50:24Z,0.252,59.0,59.0,15.37,0.4,0.256,170.8,172.0,0.772,83.3,0.04,Run
25,25,Lap 25,2025-06-19T17:51:24Z,0.152,119.0,119.0,4.57,0.0,0.152,160.1,184.0,0.701,78.1,0.06,Run
26,26,Lap 26,2025-06-19T17:53:24Z,0.229,58.0,58.0,14.18,0.0,0.229,164.4,172.0,0.729,80.2,0.03,Run
27,27,Lap 27,2025-06-19T17:54:22Z,0.107,121.0,121.0,3.2,12.8,0.235,173.2,186.0,0.788,84.5,0.08,Run
28,28,Lap 28,2025-06-19T17:56:23Z,0.228,60.0,60.0,13.68,0.0,0.228,170.7,191.0,0.771,83.3,0.04,Run
29,29,Lap 29,2025-06-19T17:57:24Z,0.29,116.0,116.0,9.0,3.4,0.324,173.3,190.0,0.789,84.5,0.07,Run
