cumulated_distance,cumulated_duration_seconds,elevationM_ma_5,grade_ma_10,speed_km_h,speedeq_smooth,hr,hr_smooth,speed_smooth,hr_shifted,cluster
0.00014019317390285985,0.0,55.4,0.0695106388744062,0.4714917795996182,1.412443577930805,113,122.4,0.9656257829324488,158.4,2.0
0.00026853797512781905,1.0,55.4,0.08631000982999691,0.46204128440985315,1.4400474724693113,113,122.83333333333331,0.9657697822623156,158.6,2.0
0.0005136047596021007,2.0,55.4,0.09704959655086635,0.882240424107414,1.4799814086398064,113,123.14285714285714,0.9545097819384256,158.7,2.0
0.0007820741446289859,3.0,55.44,0.10418616092296382,0.9664897860967868,1.5099318617710908,113,123.5,0.9560072811146162,158.8,2.0
0.001050543529502919,4.0,55.48,0.09260992082041228,0.9664897855461598,1.5175024262487862,114,123.77777777777776,0.9571720029123512,159.0,2.0
0.0012969184718740181,5.0,55.52,0.08334892873837105,0.8869497925359566,1.5201693346308223,113,124.0,0.9501497806997,159.2,2.0
0.0015653878564579672,6.0,55.56,0.08334892873837105,0.9664897845022161,1.5809571057270102,113,124.6,0.9501497804113684,159.3,2.0
0.0018338572422951752,7.0,55.6,0.08334892873837105,0.9664897890139489,1.5978834123327172,113,125.1,0.9501497796168008,159.4,2.0
0.0020802321841836163,8.0,55.6,0.08334892873837105,0.886949790798388,1.5036302462330826,112,125.7,1.1587188687926548,159.6,2.0
0.002348701568318282,9.0,55.6,0.06589936981853413,0.9664897828847967,1.3617965255166062,112,126.4,1.6390970767535475,159.8,2.0
0.0026171709523031693,10.0,55.6,0.048593609301167955,0.9664897823455942,1.2158560328514243,113,127.4,2.3557412048841457,160.0,2.0
0.0028635458937020363,11.0,55.6,0.016414305142730012,0.8869497890359215,1.0947287278712952,114,128.9,3.288727478410331,160.3,2.0
0.0031320152773905924,12.0,55.6,-0.030045416976542984,0.9664897812788018,0.963968014791927,115,130.8,4.462498494540837,160.6,2.0
0.00340048466092937,13.0,55.6,-0.07551900220310648,0.9664897807395993,0.8480790026595388,116,132.7,5.701488786692818,160.9,2.0
0.003646859602547891,14.0,55.6,-0.12098551790518623,0.8869497898266762,0.7686399543762753,118,134.7,6.915007521579019,161.1,3.0
0.003915328985793511,15.0,55.56,-0.16645203363307143,0.9664897796842311,0.7096802476908157,119,136.7,8.117493879051413,161.4,3.0
0.004183798368886179,16.0,55.48,-0.1965114077671326,0.9664897791336043,0.6808416082076028,121,138.7,9.35014721379213,161.7,3.0
0.0044522677525258274,17.0,55.4,-0.2419779235497166,0.9664897811027331,0.6910846852101968,122,140.7,10.543082568169831,162.0,3.0
0.004720737135309418,18.0,55.28000000000001,-0.2874444393460978,0.9664897780209264,0.7013192607874242,122,142.6,11.407086280960415,162.2,3.0
0.004989206517243298,19.0,55.160000000000004,-0.31775544990236193,0.9664897749619685,0.7261274077222171,123,144.4,11.883828458400046,162.5,3.0
0.005256475906533024,20.0,55.080000000000005,-0.34261048659474613,0.962169801443012,0.7454029963764934,124,145.8,12.15366327344282,162.8,3.0
0.0055249452895640375,21.0,54.96,-0.34503251825549525,0.9664897789116501,0.7459733920283439,125,146.6,12.058946808662634,163.0,3.0
0.0057713202284515605,22.0,54.839999999999996,-0.3147215078238305,0.8869497799950842,0.7412706801980558,125,147.1,11.64211834486248,163.2,3.0
0.006039789610492658,23.0,54.760000000000005,-0.28466213375003163,0.966489775347951,0.7245284263771461,126,147.5,11.068831330154168,163.5,3.0
0.006308258993074389,24.0,54.68000000000001,-0.2391956180479519,0.9664897772942311,0.8141875425304604,126,147.7,10.495051360650558,163.8,3.0
0.006554633932181566,25.0,54.6,-0.1937291023200667,0.8869497807858391,1.1266904826001496,126,147.9,9.807119377863534,164.0,3.0
0.0068231033144733125,26.0,54.6,-0.16366972818600556,0.9664897762502874,1.756449374547912,127,147.9,8.645153891889397,164.2,3.0
0.007091572695905829,27.0,54.6,-0.11820321240342155,0.9664897731570565,2.682026138999701,127,147.9,7.568395396349821,164.4,3.0
0.00793940065973346,28.0,54.6,-0.07273669660704031,3.05218066977947,3.8749667282477076,128,147.9,6.577712738876907,164.6,3.0
0.009542253952669819,29.0,54.6,-0.04242568605077625,5.7702718545708915,5.159948860677645,130,147.9,5.76230340462393,164.7,3.0
0.01180020147565565,30.0,54.6,-0.017570649358392015,8.128611082748995,6.449853335364374,134,148.1,4.818714827881013,164.8,3.0
0.014660299396259402,31.0,54.6,0.0012117307188005645,10.29635251417351,7.756656135954057,140,148.5,4.236376583797361,164.9,3.0
0.01816714937995389,32.0,54.6,0.002396558673633148,12.624659941300147,9.114151432696577,144,148.9,3.808880122319933,165.0,3.0
0.021877258462417153,33.0,54.6,0.003590692807275769,13.356392696867758,10.437878539558298,145,149.2,3.6727274234122342,165.0,3.0
0.025516613219682776,34.0,54.6,0.004827581110026026,13.101677126156238,11.516782902008126,146,149.6,4.012864721098731,165.1,3.0
0.02910322804065771,35.0,54.64,0.00742948181128107,12.911813355509764,12.244140568125712,146,150.0,4.710853898873723,165.2,3.0
0.032795734463895894,36.0,54.67999999999999,0.008801557040373335,13.293023123657461,12.67184630261796,147,150.5,5.706874845933864,165.3,3.0
0.036377913163044256,37.0,54.720000000000006,0.010269878108484643,12.8958433169341,12.622860816894896,147,151.3,5.547919023984152,165.4,3.0
0.03962575144017906,38.0,54.75999999999999,0.01193555117574049,11.692217797685283,12.217208067259413,147,152.1,6.504845302676692,165.5,3.0
0.04255288855933662,39.0,54.839999999999996,0.013838200184663136,10.537693628967215,11.623361066605105,148,152.8,7.391080388602459,165.7,3.0
0.04556037723521905,40.0,54.879999999999995,0.013838200184663136,10.826959233176735,11.000472204543996,148,153.3,8.229248531015829,165.9,3.0
0.04815737386476673,41.0,54.919999999999995,0.010127468807819387,9.349187866371638,10.227218929370952,148,153.6,9.01724196700896,166.1,3.0
0.050506367004571895,42.0,54.96,0.00595429219274153,8.456375303298609,8.985882413150085,149,153.7,9.734046800305029,166.3,3.0
0.05262401215728985,43.0,55.0,0.0013610268168305537,7.623522549784644,7.809998324568175,149,153.9,10.211987875352497,166.5,3.0
0.054669533665934335,44.0,55.0,-0.003656500292485465,7.36387743112014,6.714807082951056,148,154.1,10.259883922139164,166.6,3.0
0.05634522631250087,45.0,54.96,-0.010179192912085766,6.032493527639525,5.775396525361836,148,154.3,10.113006678986672,166.7,3.0
0.056810050830255344,46.0,54.919999999999995,-0.011551268141178031,1.6733682639160985,4.721466623576073,147,154.6,10.209068883851138,166.8,3.0
0.05740123370846043,47.0,54.879999999999995,-0.016076359873190636,2.128258361538318,4.0132341493348145,147,154.6,11.455969352546214,166.9,3.0
0.05789717571483714,48.0,54.839999999999996,-0.020265305377418632,1.7853912229561595,3.470757314276019,147,154.7,11.63101832017153,167.1,3.0
0.05855928690551421,49.0,54.8,-0.02434143453581458,2.383600286437434,3.239291566374791,148,154.8,11.853731666570392,167.2,3.0
0.058945696201555195,50.0,54.8,-0.026240608050471497,1.391073465747566,3.4453419078836496,150,155.0,12.305822957709308,167.4,0.0
0.05992508659753717,51.0,54.75999999999999,-0.02884287663654917,3.52580542553511,4.00461967988506,152,155.2,12.590568705724776,167.6,0.0
0.06108658956657171,52.0,54.720000000000006,-0.02894908978605862,4.181410688524345,4.862298614499823,153,155.6,12.886300454098691,167.9,0.0
0.06282603277787939,53.0,54.67999999999999,-0.028402957123000516,6.261995560707653,4.719947591316999,152,156.0,13.16030981683592,168.3,0.0
0.0658163801134308,54.0,54.64,-0.0272861615351276,10.765250407985098,5.5847479260428345,152,156.4,13.337211834472082,168.7,0.0
0.0694309315871501,55.0,54.52,-0.025916437893757815,13.012385305389445,6.407646437336881,152,156.8,13.427169339198946,169.1,0.0
0.0726624809578494,56.0,54.44,-0.025916437893757815,11.633577734517516,7.189649835555396,152,157.2,13.37344884777352,169.5,0.0
0.07580489845308967,77.0,54.36,-0.022859667229856516,0.5387001420411904,7.983912776376977,155,157.6,13.189309643085217,169.9,0.0
0.0789589690113901,78.0,54.279999999999994,-0.02033639479288437,11.354654009881559,8.739399463943727,155,157.9,12.954122966083602,170.1,0.0
0.08208284432963875,79.0,54.2,-0.01816291464341107,11.245951145695107,9.269563348020993,155,158.2,12.7835291772945,170.3,0.0
0.08479749846571688,80.0,54.2,-0.01626374112875415,9.772754889881261,9.437031073499842,155,158.4,12.639589817587842,170.4,0.0
0.08796575951723533,81.0,54.2,-0.011162471884633292,11.405739785466421,9.44050247408255,155,158.6,12.605264477731613,170.6,0.0
0.09111838702320339,82.0,54.2,-0.00806791007487857,11.349459021485025,9.659654200513735,154,158.7,12.67623514333799,170.7,0.0
0.09418544433186515,83.0,54.2,-0.00635862472551251,11.041406311182358,10.87731042043821,154,158.8,12.842849752952487,170.7,0.0
0.09730883624182397,84.0,54.2,-0.0048122473032515285,11.244210875851753,11.140164570405357,154,159.0,13.117241871450386,170.7,0.0
0.10051539537345301,85.0,54.2,-0.0033553781903094444,11.543612873864525,11.44449332550096,154,159.2,13.4460933999202,170.7,0.0
0.10401378420210917,86.0,54.2,-0.004435064123075442,12.594199783162175,11.962149807583327,155,159.3,13.819026133153876,170.7,0.0
0.10762703554349583,87.0,54.160000000000004,-0.0055075165243392505,13.007704828991944,12.309866031335941,155,159.4,14.256246230748957,170.7,0.0
0.1112673532340888,88.0,54.120000000000005,-0.0044307561341129795,13.105143686134713,12.663340778570639,156,159.6,14.740637409333806,170.8,0.0
0.11500987673677875,89.0,54.08,-0.003338962826526998,13.473084609683772,12.992177886091705,156,159.8,15.084554255455108,170.9,0.0
0.11898034001490941,90.0,54.04,-0.0022273476258913207,14.2936678012704,13.222444169408584,157,160.0,15.31265596830195,171.0,0.0
0.12293956147758194,91.0,54.0,-0.0005376733817584404,14.253197265621104,13.364050696566267,157,160.3,15.408808775688772,171.0,0.0
0.12691366606236643,92.0,54.04,0.0011712428340150075,14.3067765052242,13.373689706881592,158,160.6,15.39599142000569,171.0,0.0
0.1307418604897427,93.0,54.08,0.0023149560638591996,13.78149993855461,13.262129864280652,158,160.9,15.344107115327631,171.0,0.0
0.1343566468931353,94.0,54.120000000000005,0.0034324218602910643,13.013231052213396,13.084658057607362,158,161.1,15.299150501309862,171.0,0.0
0.13781308798233896,95.0,54.17999999999999,0.004526621024324452,12.443187921133134,12.960250868265835,158,161.4,15.290800819303133,170.9,0.0
0.14116225322370227,96.0,54.239999999999995,0.00505741107863091,12.056994868907935,12.849666804128827,159,161.7,15.303502224890604,170.8,0.0
0.14426400677428808,97.0,54.239999999999995,0.005594391965168824,11.166312782108905,12.824199929954812,159,162.0,15.319530795784726,170.7,0.0
0.14725102813987656,98.0,54.239999999999995,0.004517631574942553,10.753276916118564,12.869678855611905,159,162.2,15.299367470284276,170.6,0.0
0.15051968000704122,99.0,54.239999999999995,0.0034258382673565705,11.767146721792756,12.99433021602096,159,162.5,15.301079552946176,170.5,0.0
0.15409031173043117,100.0,54.220000000000006,0.0023142230667208942,12.854274204203811,13.211398784534754,159,162.8,15.282266974669572,170.5,0.0
0.1579541850268364,101.0,54.2,0.0006245488225880139,13.90994386705883,13.468704553577837,159,163.0,15.26928350509408,170.5,0.0
0.16212543034941637,102.0,54.2,-0.0020247659778469384,15.016483161287962,13.764088238515095,159,163.2,15.260122457765595,170.5,0.0
0.16641644313683293,103.0,54.2,-0.0029592963630068396,15.44764603469961,14.127991719715828,159,163.5,15.233961503905778,170.5,0.0
0.17079342986938637,104.0,54.2,-0.0038946047564170075,15.757152237192338,14.54660835449871,160,163.8,15.133914992160468,170.5,0.0
0.17516334742656173,105.0,54.2,-0.004833075785833581,15.73170320583132,14.830314491010535,160,164.0,14.934144184605596,170.6,0.0
0.17954843692690747,106.0,54.160000000000004,-0.005225408637607581,15.786322201244673,15.004195139707397,160,164.2,14.678569863445162,170.8,0.0
0.18386469074859074,107.0,54.120000000000005,-0.0046899371228816865,15.53851375805972,15.05827858137216,160,164.4,14.434847699822196,171.0,0.0
0.1881972431658038,108.0,54.08,-0.0046899371228816865,15.59718870196702,15.031883187705038,161,164.6,14.255249968506254,171.2,0.0
0.19242121960552763,109.0,54.04,-0.0046899371228816865,15.206315183005799,14.98197541950979,161,164.7,14.163708788662785,171.4,0.0
0.19662546719793658,110.0,54.0,-0.0046899371228816865,15.13529133267225,14.954435185666728,161,164.8,14.193359647847457,171.5,0.0
0.20075643162597187,111.0,54.0,-0.0046899371228816865,14.87147194092703,14.974851318854117,162,164.9,14.300072009324849,171.6,0.0
0.20489207318276553,112.0,54.0,-0.0037495385382201817,14.888309604457136,15.019443656849983,162,165.0,14.392904183759615,171.7,0.0
0.20903896290163193,113.0,54.0,-0.0028150081530602805,14.92880298791902,15.058368181255418,162,165.0,14.451898973592272,171.9,0.0
0.21329107015080268,114.0,54.0,-0.0018796997596501126,15.307586097014656,15.061559894533204,162,165.1,14.49213510042207,172.1,0.0
0.21763779414684822,115.0,54.0,-0.001413856943069389,15.648206385764006,15.085822069784703,163,165.2,14.51728892478084,172.3,0.0
0.22205816532938139,116.0,54.0,-0.0014241334913747507,15.913336257119417,15.093722252907805,163,165.3,14.541525031718894,172.4,0.0
0.22641894295910386,117.0,54.0,-0.00190625017050947,15.69879946700091,15.11502810764858,163,165.4,14.59242964198935,172.5,0.0
0.2306954861388157,118.0,54.0,-0.00190625017050947,15.395555446962577,15.136819501302515,163,165.5,14.67646345916736,172.6,0.0
0.23492421836371144,119.0,53.98,-0.00190625017050947,15.223436009624761,15.142269207663876,164,165.7,14.744990118628904,172.7,0.0
0.23907620879424096,120.0,53.94,-0.00140117309252712,14.947165549906247,15.07433101980248,164,165.9,14.755235839356017,172.8,0.0
0.24317110802901098,121.0,53.919999999999995,-0.0003844902296652374,14.741637245172075,14.913343959195899,164,166.1,14.714121312659517,172.9,0.0
0.2472813022321144,122.0,53.919999999999995,0.00012278924317564617,14.796699131172296,14.718039068816335,164,166.3,14.686162571995656,173.0,0.0
0.2513555226347035,123.0,53.919999999999995,0.0011297771793629383,14.667193449320845,14.556503616673135,165,166.5,14.684079272603952,173.1,0.0
0.25532972290680395,124.0,53.94,0.002130270187316683,14.307120979561546,14.468083716946785,165,166.6,14.705199507273049,173.2,0.0
0.25912152799297483,125.0,53.98,0.003599307247620616,13.650498310215273,14.479492057774664,165,166.7,14.804464087565128,173.3,0.0
0.2628319705056179,126.0,54.0,0.006538097339641599,13.357593045515081,14.617597457087992,165,166.8,14.932706854860443,173.4,0.0
0.2665157421252766,127.0,54.04,0.009004055502487202,13.261577830771277,14.818974824915918,165,166.9,15.041595832103454,173.5,0.0
0.27029340271799973,128.0,54.08,0.009994323027289078,13.599578133803137,14.997408137678018,165,167.1,15.066486474035582,173.6,0.0
0.27426785388777475,129.0,54.120000000000005,0.010981136077157175,14.308024211190096,15.131167361029785,165,167.2,14.99737379523084,173.7,0.0
0.27850220781603946,130.0,54.2,0.011457221800422086,15.243674141752944,15.235402183179392,165,167.4,14.885001365953226,173.8,0.0
0.28289353027713554,131.0,54.279999999999994,0.010440538937560204,15.808760859945979,15.30975895762135,165,167.6,14.784425033874031,173.9,0.0
0.28726159163144666,132.0,54.32000000000001,0.00993325946471932,15.725020875519988,15.352598579244898,165,167.9,14.673891496231278,174.1,0.0
0.2914996864502376,133.0,54.36,0.009904923239634236,15.25714134764741,15.397089877858289,165,168.3,14.603945142922782,174.2,1.0
0.2955856537413097,134.0,54.4,0.009884945048223402,14.709482247859503,15.468095731616017,166,168.7,14.629296191414689,174.3,1.0
0.2994473305618105,135.0,54.4,0.009869190127547195,13.902036553802999,15.51378618829168,166,169.1,14.71163187619313,174.4,1.0
0.30322509559372596,136.0,54.4,0.008861150783864933,13.599954114895619,15.492647845320509,166,169.5,14.808355641679842,174.5,1.0
0.30705026890858034,137.0,54.44,0.007849988886178027,13.770623933475823,15.434238356666867,166,169.9,15.005832886881027,174.6,1.0
0.31106135677124236,138.0,54.48,0.007824047530768046,14.439916305583237,15.402670631136345,166,170.1,15.251564207327633,174.8,1.0
0.315226159772855,139.0,54.52,0.007794579709473573,14.993290805805529,15.390250825655652,167,170.3,15.549901220931366,175.0,1.0
0.3194889740364728,140.0,54.56,0.007769180551250894,15.346131349024075,15.394456194875499,167,170.4,15.861945972015633,175.2,4.0
0.3237660894789675,141.0,54.6,0.008729348657787905,15.397615592980959,15.473061568284956,167,170.6,16.13567266208512,175.4,4.0
