cumulated_distance,cumulated_duration_seconds,elevationM_ma_5,grade_ma_10,speed_km_h,speedeq_smooth,hr,hr_smooth,speed_smooth,hr_shifted
0.0030664466461354785,0.0,216.16,-0.004933783587983277,2.5009361677362962,10.263671067077937,99,121.0,13.618603553083474,121.0
0.00831159025763673,2.0,216.04000000000002,-0.002283009433481356,9.441258500702254,11.66353785423343,98,121.0,13.618603553083474,121.0
0.016910375887956654,6.0,215.92,-0.0023828439693844186,7.738907067287932,13.002319209775633,98,,,
0.027323050105429507,8.0,215.88000000000002,-0.003138895650464592,18.74281359145113,13.93282379170104,99,,,
0.03885612552253949,11.0,215.95999999999998,-0.004286525610035584,13.839690500531983,14.824452316632975,99,,,
0.049518752162285476,13.0,216.08,-0.005160229506706889,19.192727951542786,14.381567194683075,99,,,
0.07335801701734408,16.0,216.0,-0.005401972419625153,21.66064231676022,16.876322132795643,100,,,
0.09078460482786549,19.0,215.88000000000002,-0.004151055796391419,20.911905372625693,17.40037539653405,95,,,
0.10938065507503901,22.0,215.68,-0.0029810913503846444,22.315260296608223,17.957072816630607,93,,,
0.12696617719085296,28.0,215.47999999999996,-0.0027423844372363323,10.551313269488375,17.65555639118792,92,,,
0.14245644699590446,30.0,215.44,-0.0035354704470997615,27.8824856490927,17.599486019446022,97,,,
0.1924239132210868,36.0,215.32,-0.0046325565810025875,14.936329122248658,17.785002344115235,99,,,
0.21498378903593307,42.0,215.27999999999997,-0.0045413507730574275,13.535925488907765,18.358303816274184,99,,,
0.26487201595458754,50.0,215.2,-0.0034814050608216783,15.705063339290152,18.554341199083623,99,,,
0.3095789367629513,58.0,215.2,-0.0019045418353777388,13.09541482862543,18.621427101478798,99,,,
0.32666647843981456,61.0,215.2,0.00011687707612280436,20.50505001223594,18.651035113874663,96,,,
0.35969642150987796,64.0,215.11999999999998,0.0019060732635169365,26.493255058595214,16.85287135455122,89,,,
0.3779130566712096,67.0,215.16,0.004568312459255763,21.859962193597962,18.25345510579635,86,,,
0.39605484765711396,70.0,215.2,0.007156834967305769,21.770149183085238,19.73763348693332,86,,,
0.4129703694692356,76.0,215.32000000000002,0.009646694608155842,10.149313087272983,19.365475188823876,86,,,
0.4615856481720441,83.0,216.07999999999998,0.011567367534957245,8.80472227455876,18.97502546570642,90,,,
0.4764629109735199,85.0,216.44,0.012018035644798945,26.779073042656428,17.46562758478111,90,,,
0.49105156349354323,87.0,216.76,0.012225014955334065,26.25957453604202,15.16318008664947,91,,,
0.5032571490584179,91.0,217.04000000000002,0.01153176906229931,10.985027008387208,13.640876398542432,91,,,
0.5243044369587733,96.0,217.45999999999998,0.01038402646880355,8.563031581510057,12.708682383211316,93,,,
0.530017773622696,100.0,217.5,0.006872733364973382,5.14200299753039,12.244122549111719,94,,,
0.5351157796309879,105.0,217.5,0.002519384537855767,3.6705643259701426,12.811774207430636,91,,,
0.5391845157851762,107.0,217.45999999999998,-0.0035601061589968013,7.323725077539053,11.207796772866294,88,,,
0.543074020993196,108.0,217.38000000000002,-0.009385144685626448,14.002218748871233,10.895553180408495,88,,,
0.5503427603938756,112.0,217.11999999999998,-0.014496975150441876,6.5418654606116995,10.665932771897207,89,,,
0.5595403197673495,114.0,216.84,-0.01755650066712194,16.55560687225304,12.371275078973344,93,,,
0.5750100512718638,118.0,216.43999999999997,-0.019349768573448892,13.922758354062845,13.615868037641334,95,,,
0.5904376966880281,120.0,216.04000000000002,-0.019859733756039576,27.769761749095856,15.061740930763303,95,,,
0.6079054742237907,126.0,215.68,-0.020128850453234752,10.480666521457543,16.92411115158611,95,,,
