cumulated_distance,cumulated_duration_seconds,elevationM_ma_5,grade_ma_10,speed_km_h,speedeq_smooth,hr,hr_smooth,speed_smooth,hr_shifted
0.0057093040619831305,0.0,52.35,-0.004080632061910004,3.9001509309274023,14.316807848176484,100,150.0,24.184362733282665,126.42857142857144
0.018222658116049333,8.0,52.239999999999995,-0.003833087140331825,5.631009324329791,17.28260767239412,97,151.5,25.340155541168155,126.0
0.04220582398277556,12.0,52.08,-0.0026114182384795815,21.584849280053604,17.57703394597417,95,152.28571428571428,23.30736818191304,
0.07415636181415566,18.0,51.92,-0.0015639403583220632,19.170322698828063,18.097745490701048,94,152.75,24.640384076462237,
0.11100853370840644,24.0,51.760000000000005,-0.00048036480214153695,22.111303136550468,18.90477587781152,96,153.0,24.362018105661612,
0.1555352969146777,29.0,51.67999999999999,0.0003011723479513487,32.05926950851533,21.012759817853315,99,153.2,22.915863385158747,
0.23889507679458183,39.0,51.879999999999995,0.0010782692506579826,19.23098334951709,23.596092923786387,105,156.3,22.22807475916097,
0.2746268557286256,45.0,52.080000000000005,0.0025988602539866396,21.439067360426268,27.024206188987666,108,157.2,20.663971148617996,
0.33577256327207494,50.0,52.6,0.004304581048944783,24.777415994983237,26.425902293918988,111,156.8,19.445074923722157,
0.3573066315154431,52.0,52.839999999999996,0.005748356584932961,38.76132283806275,26.765969317093003,112,156.2,19.85864916285486,
0.3889221291623344,56.0,53.08,0.007372955864977625,28.453947882202126,28.01261791933523,112,155.6,19.906031673382262,
0.4205131721051389,59.0,53.4,0.00875765409194159,37.90925153136541,27.354480197789066,112,155.0,17.833804831516062,
0.4529623749009323,67.0,53.720000000000006,0.008627359837521862,14.602141258107032,29.561216611592606,110,154.5,17.856929439110004,
0.4827333621048206,72.0,53.96,0.008230002097304245,21.43511078679961,29.2249824179099,108,154.1,17.615303550939238,
0.5103432900728384,75.0,54.239999999999995,0.007600221956705383,33.13191356162144,27.789363113413117,107,153.8,16.5507466933547,
0.5307992889675824,78.0,54.52,0.007268624033802844,24.547198673692897,26.951582761608897,108,153.4,18.058586108076582,
0.5529134579072631,80.0,54.6,0.007319645680434232,39.80550409142523,26.4939478458148,111,152.6,17.160991645469426,
0.5725664250502048,84.0,54.64,0.007110955613057907,17.68767042864753,23.63989989060942,113,151.5,19.152863357087988,
0.5902598478142295,90.0,54.67999999999999,0.006656289795154098,10.616053658414797,23.53711406800742,113,150.4,17.107956075583022,
0.623137983942086,93.0,54.879999999999995,0.006226567627562972,30.560926617235864,23.10270707331163,114,149.4,15.33808958287555,
0.6433758272358177,96.0,55.04,0.005614087352204153,24.28541195247807,21.35307040362402,114,148.2,14.394304319826414,
0.6645535241160888,103.0,55.2,0.0052370540332193445,10.891386966996604,21.0301388713293,114,146.6,15.58641320400491,
0.6876511711585704,109.0,55.32000000000001,0.005418254542404468,13.858588225488967,19.55131151125794,113,145.2,15.940087133581368,
0.7240083411351782,113.0,55.48,0.005517049855101199,17.53430450211638,19.01235213985204,115,143.5,14.27237224865063,
0.7331829693460673,115.0,55.56,0.005622478693206425,16.514330779600357,19.186001125328694,118,142.0,16.099038127700044,
0.7451717098632016,117.0,55.68000000000001,0.006082393061115156,21.579732930841782,17.307245692575883,119,140.7,16.576770746186913,
0.7594779479596644,119.0,55.760000000000005,0.006158093856252278,25.751228573633117,17.372169884696884,119,138.9,18.379558146268653,
0.773435068378905,123.0,55.8,0.006219339596698222,12.561408377316491,17.647096258825364,119,137.3,17.13667285286421,
0.7871493208633086,127.0,55.839999999999996,0.00587871015317144,12.342827235963275,18.339401011185835,118,135.8,19.97561366271528,
0.831392294842861,133.0,56.11999999999999,0.005765620776682399,12.425907074548578,17.985321444375963,116,134.4,20.92151568378093,
0.8452324596080455,135.0,56.239999999999995,0.005636042607835782,24.912296577332075,19.128285635593404,113,133.2,22.61518332058663,
0.8602894769594888,139.0,56.36,0.005409109777280504,13.55131561629892,19.57674583635447,111,132.0,20.680951665625223,
0.884412388572644,142.0,56.46,0.005392328958542772,20.584670471194755,20.40800542514748,114,130.4,22.1690987478252,
0.8922478435516751,144.0,56.5,0.005434649345933466,14.103818962255927,21.052029857780003,117,129.3,21.956723092645703,
0.8999098568392468,145.0,56.540000000000006,0.005747264504200924,27.583247835258447,21.247974762961032,124,128.0,22.94205290343097,
0.9071336206636763,146.0,56.6,0.005466454905930741,26.00554976794625,23.159129127271346,146,126.88888888888889,22.184926422398803,
0.9165797135217346,147.0,56.660000000000004,0.0049865655152163705,34.005934289010085,21.73240824150835,159,126.625,21.23838085644534,
0.9271255794749385,149.0,56.7,0.004317585478141114,18.982558715766807,23.834857091443656,161,126.42857142857144,21.72180985812929,
0.9430639384287515,153.0,56.779999999999994,0.004536215900098542,14.344523058431742,23.99967588377534,160,126.0,20.3825602805654,
0.9603523381957491,155.0,56.86,0.004761735974617473,31.11911958059561,23.570592907971985,159,,,
0.9788700782397196,161.0,56.92,0.005010309311636986,11.110644026382364,22.858422792569673,157,,,
0.9977431312054454,163.0,56.96,0.005400449789701255,33.97149533830657,21.244342886294387,156,,,
