cumulated_distance,cumulated_duration_seconds,elevationM_ma_5,grade_ma_10,speed_km_h,speedeq_smooth,hr,hr_smooth,speed_smooth,hr_shifted
0.0004872117433084166,0.0,214.89999999999998,-0.05378580929241912,0.5746534298706113,2.6793799754912775,101,124.6,26.076767404724244,122.85714285714286
0.0009731025427332563,6.0,214.71999999999997,-0.04590495502089353,0.29153447965490387,3.437431246092249,102,124.83333333333331,23.61296678545096,122.5
0.0019287346285697803,12.0,214.47999999999996,-0.03934710430362302,0.5733792515019144,6.629733382151113,100,125.14285714285714,22.095627228650105,
0.004446199166756332,14.0,214.24,-0.034965648463781536,4.531436168735794,8.208755627420349,101,125.375,20.402730884445383,
0.0074203252957719835,15.0,214.04000000000002,-0.03189421690677099,10.706854064456342,8.24908769928124,102,125.44444444444444,21.145978027393895,
0.012122958560579713,17.0,214.0,-0.02903472264346807,8.464739876653912,8.3212111235683,106,125.5,21.464031741178136,
0.020567354656191507,18.0,214.0,-0.030269864362544602,30.39982594420246,9.263231158060792,107,126.2,22.61643627901319,
0.03268564428084386,20.0,213.95999999999998,-0.02285720445259726,21.812921324374244,10.133037488942723,110,126.4,21.28820458353013,
0.04566481721856522,25.0,213.87999999999997,-0.015884000748654748,9.345004515159374,12.057852502486625,112,126.5,19.08357888494831,
0.06153198966757131,31.0,213.84,-0.010952839802260455,9.520303469403657,14.238598910423804,112,126.0,18.410547621296885,
0.07860318557563903,37.0,213.67999999999998,-0.008332232406357803,10.24271754484063,13.997365913207489,113,125.6,17.483210799773357,
0.09409472977219596,43.0,213.47999999999996,-0.008032948396416707,9.294926517934156,16.38995749123072,112,125.2,17.561743276195315,
0.1111770936858003,46.0,213.32,-0.00765784125759447,20.498836696325196,16.874953627809383,111,124.7,17.91620960209883,
0.12568498285416976,48.0,213.2,-0.00643846945294725,26.114200503065064,15.927786013264173,109,124.1,17.62300397837784,
0.13696011617875734,54.0,213.04000000000002,-0.004862900104836615,6.76507999475255,15.561593164970711,109,123.6,15.10075416833709,
0.1458077482189392,55.0,213.0,-0.00408472570271287,31.851475344654666,17.849457159683517,110,123.4,12.876595704498673,
0.15444953915366416,56.0,213.04000000000002,-0.0028495839836363375,31.110447365009925,18.05188670203886,110,123.1,10.100244834573957,
0.1599421258953167,58.0,213.11999999999998,-0.0018082630551227996,9.886656134974585,17.90889816306062,110,122.9,9.142041093961229,
