cumulated_distance,cumulated_duration_seconds,elevationM_ma_5,grade_ma_10,speed_km_h,speedeq_smooth,hr,hr_smooth,speed_smooth,hr_shifted,cluster
0.001352958986317662,0.0,278.275,-0.06507793086967086,4.861698945687068,2.1515586873953056,150,151.8,3.95528978581047,152.2,2
0.0021396792606449685,1.0,278.26,-0.07502775387384165,2.8321929875783045,1.8127120699605912,152,152.16666666666666,3.327302209395033,152.1,2
0.0037401683364138615,2.0,278.18,-0.08170107541557795,5.761760672768015,1.590081165515651,152,152.28571428571428,2.90492640331395,152.1,2
0.004951185614896568,3.0,278.12,-0.07762553081166992,4.359662202537744,1.4092673492589194,152,152.375,2.5652311438291977,152.1,2
0.005495945092808017,4.0,278.04,-0.06900047183259549,1.9611341204812176,1.2583987355650885,153,152.33333333333334,2.2864794647258417,152.4,2
0.005547990739285197,5.0,277.96,-0.055775411452394195,0.18736432731784988,1.3970893969939442,154,152.3,2.307224766620953,152.9,2
0.005650955063403933,6.0,277.88,-0.046019055265808996,0.3706715668274482,1.7870790764320383,153,152.4,2.36567786498961,153.6,2
0.005703000709913915,7.0,277.84000000000003,-0.032795381706516025,0.18736432743593404,2.7078470495752045,153,152.3,2.932986239244846,154.6,2
0.005718685718774747,8.0,277.84000000000003,-0.011699780293208041,0.056466031898994254,3.972518310136242,152,152.2,3.5243597774405444,155.8,2
0.006411444742018345,9.0,277.91999999999996,0.007591033188656044,2.493932483676954,5.711123761840264,152,152.1,4.553350183348098,157.0,2
0.007924286389066578,10.0,278.08000000000004,0.028417989228208297,5.446229929373638,7.604016793627535,151,152.1,5.903843494277949,158.5,2
0.010286863258547317,11.0,278.32,0.044064726784160305,8.505276730130664,9.462040356489002,151,152.1,7.447335538965227,160.0,2
0.01353005660708204,12.0,278.6,0.05525988107727133,11.675496054725002,11.17952063984369,151,152.4,9.011447657145084,161.6,3
0.01759938056864128,13.0,278.91999999999996,0.05643623613315074,14.649566261613273,12.746721979452172,151,152.9,10.593890854937245,163.0,3
0.021895510354691207,14.0,279.20000000000005,0.04914963417434207,15.466067229779737,14.229083445647055,153,153.6,12.237984234506229,164.4,3
0.026235033903077493,15.0,279.32,0.03373959963159695,15.622284774190625,15.326103159068623,154,154.6,13.631842638834172,165.7,3
0.03068275411102916,16.0,279.28000000000003,0.015760491243512025,16.011792748626007,15.917978947249868,156,155.8,14.709695374436803,166.9,3
