cumulated_distance,cumulated_duration_seconds,elevationM_ma_5,grade_ma_10,speed_km_h,speedeq_smooth,hr,hr_smooth,speed_smooth,hr_shifted,cluster
0.0011367023377345398,0.0,75.2,-0.023453567919822865,4.092128415844344,7.103390136855717,87,123.2,10.948911536361477,137.6,1.0
0.0025168278179282253,1.0,75.16,-0.026383862223765996,4.968451728697268,7.7591237992177255,87,123.66666666666669,10.947820914504804,137.7,1.0
0.005077059143594449,2.0,75.08000000000001,-0.027121207458692582,9.216832772398405,8.279367998043488,87,124.14285714285714,10.924693110186112,137.8,1.0
0.008208104016837983,3.0,75.0,-0.025954289566047038,11.27176154367672,8.689838139285266,88,124.5,10.922062952468218,137.9,1.0
0.011498293086679365,4.0,74.88,-0.024356077847108366,11.844680651428973,9.045862517419872,88,124.88888888888889,10.92724691705191,138.0,1.0
0.014952734500804525,5.0,74.75999999999999,-0.02192047006239794,12.435989090850578,9.334837477299894,89,125.2,10.97371438877516,138.1,1.0
0.01852079502725426,6.0,74.66,-0.02192047006239794,12.845017895219048,10.24427388414288,91,126.0,11.016993997692058,138.2,1.0
0.022096833734769894,7.0,74.6,-0.019736445799728643,12.87373934705628,11.071694184808955,92,126.8,11.040927081148856,138.3,1.0
0.025703542193435503,8.0,74.56,-0.016126163797424584,12.984150451196191,11.545866163195305,93,127.5,11.083666249560892,138.4,1.0
0.029243091027392032,9.0,74.55999999999999,-0.012036461655746821,12.74237580224351,11.852345948970818,94,128.0,11.10882067869552,138.5,1.0
0.032837167062627674,10.0,74.55999999999999,-0.0066153478531812086,12.938673726848322,12.11980351351155,97,128.5,11.0470932276585,138.6,1.0
0.03625148300748314,11.0,74.58,-3.1012548847488346e-05,12.291537401479678,12.38125406552681,99,129.0,11.017187021110589,138.7,1.0
0.03964808087415806,12.0,74.6,0.0069247440507460584,12.227752320029724,12.591464925730083,101,129.5,10.983398113057373,138.8,1.0
0.04296118248353951,13.0,74.64,0.013862992260071988,11.927165793773213,12.788205435667361,104,130.1,10.920194468058009,138.9,1.0
0.046212391401022825,14.0,74.67999999999999,0.020253939590368506,11.704352102939941,12.961906970262003,105,130.6,10.88729833134953,139.0,1.0
0.04949703720430582,15.0,74.75999999999999,0.026863557595374433,11.824724891818793,13.243639761688755,107,131.1,10.8453393936821,139.0,1.0
0.052612457541090014,16.0,74.88,0.03486285560530934,11.215513212423089,13.506354917487567,109,131.5,10.836741941975363,139.0,1.0
0.055615649549793186,17.0,75.03999999999999,0.0423450280333675,10.811491231331422,13.807674896118048,110,132.0,10.778765621974184,139.1,1.0
0.05850768203949447,18.0,75.2,0.051179597282899725,10.411316962924609,14.15515282242919,112,132.4,10.735068490772823,139.2,1.0
0.061490727984230435,19.0,75.4,0.060753708599129055,10.738965401049484,14.512778309397666,113,132.8,10.72233198123359,139.3,1.0
0.06440590682220182,20.0,75.64000000000001,0.07025663981940126,10.494643816696978,14.826471537463394,115,133.1,10.828639590693149,139.4,1.0
0.06726126754325439,21.0,75.88,0.07714248694882889,10.279298595789248,15.07036261475497,116,133.4,10.944426009086024,139.5,1.0
0.07021796705733079,22.0,76.16,0.08134411512707776,10.644118250675028,15.271751248078553,117,133.7,11.078311147763744,139.6,1.0
0.07322011724323987,23.0,76.47999999999999,0.08148322242519225,10.807740669272716,15.379783583441926,118,133.9,11.222118500410778,139.7,1.0
