cumulated_distance,cumulated_duration_seconds,elevationM_ma_5,grade_ma_10,speed_km_h,speedeq_smooth,hr,hr_smooth,speed_smooth,hr_shifted
0.006136440230425457,0.0,214.92000000000002,0.0028814388109919746,7.2508742033073235,13.439840061183077,90,129.6,25.93385107539329,125.42857142857144
0.014898402797416267,6.0,214.88000000000002,0.002401199009159979,5.257177540194486,15.961750556199078,87,129.33333333333334,24.88002181670355,125.0
0.02758469479900033,11.0,214.92,0.0013869724360078654,9.134130241140525,15.871230921275664,89,129.0,22.892534138162343,
0.041547544263070044,13.0,215.0,0.0006437455565402049,25.133129035325485,18.281614400365534,91,128.875,22.68400534922815,
0.05822942198132158,16.0,215.11999999999998,0.0003269364624394627,20.018253261901847,18.3205526300978,95,128.77777777777777,23.02228456077605,
0.0899950336560451,19.0,215.16,0.0002942428161955164,28.52580641113371,18.806562728092587,100,128.7,23.297643883878507,
0.10696213506276214,23.0,215.07999999999998,0.0006966916201174833,15.270391266045344,20.363190781922334,103,129.0,21.043442621957915,
0.12632638408984054,25.0,215.0,0.0015759351489253576,34.85564824874111,21.968680698590713,104,128.9,19.467559451880057,
0.14684983353218753,29.0,214.95999999999998,0.0016026170216523396,18.4711044981123,24.58298579136847,107,128.4,18.444829064787843,
0.16604581768856203,32.0,214.95999999999998,0.0011626836242111342,23.035180987649404,24.799695250183063,108,127.7,18.12811709621691,
0.18516960427688545,35.0,215.04000000000002,-0.00014040238949564117,22.948543905988096,25.263891129916377,109,126.8,18.733326853798797,
0.203067831691382,38.0,215.16,-0.0005698065253998792,21.477872897395862,24.810419485238256,108,126.1,18.125412710013517,
0.22274501845444578,40.0,215.24,-0.00038035790541901445,35.41893617351476,25.57864258323948,109,126.0,18.920724337024453,
0.24557624616284454,43.0,215.28000000000003,-6.387404897200812e-05,27.397473250078512,24.20878860842592,110,125.75,18.63277690081641,
0.2729304116574257,47.0,215.16,0.000576191283593764,24.618748945123052,24.54391322379136,113,125.42857142857144,17.619099564767424,
0.30599183620173664,52.0,215.04000000000002,0.0017944589868108506,23.80422567190389,23.765884759159228,113,125.0,16.259636526928563,
0.3437815421560158,58.0,214.95999999999998,0.0027224724386209014,22.67382357256751,23.89666872332799,114,,,
0.37883699624857686,64.0,214.92,0.003676312544341983,21.033272455536622,25.298059780056242,115,,,
0.41461270951216694,70.0,215.04000000000002,0.004408099600267476,21.465427958154045,23.572639469343446,112,,,
0.470486402616192,78.0,215.68,0.0049933782017209105,14.990139229743312,23.061664491465358,113,,,
0.4900110469772348,81.0,216.0,0.006284236810144797,23.429573233251343,21.90988817540736,113,,,
0.5089283016541668,83.0,216.32000000000002,0.007325743170346559,34.0510584184777,22.79675861360676,113,,,
0.5234983578601913,86.0,216.51999999999998,0.00632300112183472,17.484067447229414,23.98299239652024,113,,,
0.5355984600305341,88.0,216.64000000000001,0.0041803915425077534,21.780183906617218,23.580801241962966,113,,,
0.5465097453880664,91.0,216.76,0.001186458742903726,13.093542429038786,22.400089528839327,112,,,
0.5557857665493453,92.0,216.84,-0.0027175948113553378,33.39367618060385,23.110886111316738,112,,,
0.565823273367049,93.0,216.68,-0.00655190930392847,36.13502454373311,22.958024212236232,111,,,
0.575970744916515,95.0,216.4,-0.008581539228290583,18.26544878903895,22.247857228997717,111,,,
0.5879021175099707,99.0,216.08,-0.009897655208712493,10.738235334110144,23.172916427141367,111,,,
0.6011835261102684,101.0,215.71999999999997,-0.011092599650803425,23.90653548053593,22.19914576955203,111,,,
0.6147059216562397,103.0,215.35999999999999,-0.012753892800910438,24.340311982748425,22.006185163287345,113,,,
0.6316271513979808,105.0,215.27999999999997,-0.01336599502520821,30.458213535133854,20.02306706495078,116,,,
0.6477884914599834,107.0,215.24,-0.011405355135547194,29.090412111604714,18.04091063277415,116,,,
0.6696374415302603,113.0,215.16,-0.008170380671493985,13.109370042166146,17.86595826012935,114,,,
0.7095650739918561,120.0,214.84,-0.00513563835101653,11.5661256387166,19.232864890505926,118,,,
