cumulated_distance,cumulated_duration_seconds,elevationM_ma_5,grade_ma_10,speed_km_h,speedeq_smooth,hr,hr_smooth,speed_smooth,hr_shifted
0.003352430069302272,0.0,215.92,-0.012311372993366185,3.379666752665661,11.19720629825196,121,124.6,11.797922392311962,
0.01027151981606998,1.0,215.71999999999997,-0.01025947749447182,24.90872308836375,10.804221421377237,122,125.16666666666669,11.352671368129686,
0.018326782486572737,6.0,215.51999999999998,-0.008793837852404418,5.799789122761985,13.01912767020364,124,125.57142857142856,13.60571685223586,
0.03078905576803612,11.0,215.32,-0.0076946081208538655,8.972836762653635,14.147673052115273,127,126.75,14.7112547686684,
0.06734391232241801,16.0,215.0,-0.006839651662981214,15.928596235114778,14.962507691465479,129,127.66666666666669,15.47898864365696,
0.08255460606778187,22.0,215.0,-0.0058908920497973485,9.126416247218314,16.579083173575086,128,128.4,17.029427713103992,
0.09762348926604458,24.0,215.0,-0.005625601691473426,27.1239897568729,17.39222040634397,128,129.8,17.79831180060278,
0.11549664808619145,26.0,215.0,-0.0033366757422338897,22.450020183696182,16.48299997547013,135,131.0,16.7376429312274,
0.12150244243162629,27.0,215.0,-0.0011960506618101936,21.62085964356545,17.05855178883075,135,131.8,17.26147211099785,
0.1501775645973244,30.0,215.04000000000002,0.0008615297833010115,30.983379338127254,19.595807250888786,135,132.4,19.71959747675391,
0.1686250773100803,36.0,215.07999999999998,0.0021101978931131965,11.068507627653544,19.801971790583444,135,132.9,19.845978785713857,
0.19246180130109689,42.0,215.16,0.0021101978931131965,14.302034394609947,20.13133228994244,134,133.5,20.133197116707017,
0.23361517576802227,50.0,215.32,0.0021101978931130434,11.038080920466504,21.133617022996663,132,134.1,21.015075378155124,
0.2670428404124526,53.0,215.4,0.002321206086090258,33.554090420214244,20.136229819233062,133,134.0,19.96653914858295,
0.2813698481830478,56.0,215.44,0.002321206086090258,17.19240932471423,21.274639590819692,134,133.9,21.06568353658643,
0.301367514111631,62.0,215.44,0.002056411639204514,11.998599557149918,20.908388767624665,134,133.7,20.70184537887308,
0.3213357209846054,64.0,215.43999999999997,0.0019868440802928286,35.94277237135395,21.477060629802555,134,133.5,21.2721529952175,
0.3412768174645628,70.0,215.48000000000002,0.0016746235127661452,11.964657887974449,21.387318093173466,134,133.3,21.18378473581196,
0.35939476386656294,72.0,215.48000000000002,0.001427261595072954,32.61230352360024,24.017221297828694,134,133.3,23.75354414283846,
0.3821822620007244,75.0,215.48000000000002,0.0008136974793633526,27.344997760993767,22.34872955446728,133,133.3,22.07815082862796,
0.4008173551019441,79.0,215.51999999999998,0.0012160367934789188,16.771583791097726,21.917137742865247,133,133.2,21.6164075056768,
0.42318127476953504,85.0,215.56,0.002061266888188967,13.418351800554577,23.942961377495248,132,133.1,23.522411285735465,
0.4435899830977192,87.0,215.6,0.0036286026044564565,36.7356749907315,22.42479692473909,132,133.0,21.955060054546287,
0.46692353487287086,92.0,215.56,0.005352252559048694,16.800157278109204,24.293821256492695,133,132.9,23.72325726205896,
0.5066988134623212,99.0,215.68,0.007485477654983061,12.574976095202647,21.95159888363252,133,132.8,21.38063475436156,
0.523953611994397,101.0,215.84,0.007777919102612073,31.058637357736593,21.8355175169158,133,132.8,21.225712966817703,
0.5464750120604661,105.0,216.11999999999998,0.007873686189667328,20.269260059462145,21.587191374344787,133,132.8,20.97726211448251,
0.5629453620399668,107.0,216.44,0.006846637703626273,29.64662996310117,22.24785411251532,133,133.0,21.66243656163701,
0.578255492784344,113.0,216.76,0.005103075934973897,9.1860784466263,21.137022291103687,133,133.2,20.676674313090768,
0.6089938816634912,116.0,217.16,0.0036130737955529964,25.795779885555152,20.942215871244898,133,133.2,20.581429655898567,
0.6169311457011278,118.0,217.2,0.0014428002068906365,14.287075267745811,21.60681086221739,133,133.2,21.391044238535077,
0.6281923102967387,120.0,217.08,-0.0008630622153299999,20.270096272099558,20.372601611377192,134,133.2,20.39417389949055,
0.6431245616885549,122.0,216.83999999999997,-0.0036197930392060157,26.878052505269107,19.753206802048393,134,133.1,19.94800040797032,
0.660733129139874,126.0,216.56,-0.005936771072297442,15.847710706187184,18.115156397029327,133,133.1,18.49671234560813,
0.6837010423860603,130.0,216.28000000000003,-0.00849027167605864,20.671121921567696,18.207277224744846,133,133.0,18.65946697701626,
0.7071343023497174,134.0,216.0,-0.00931965575165232,21.08993396729139,16.33410561283824,133,133.0,17.86654332051194,
0.7334801775901505,140.0,215.76,-0.010196208847178975,15.807525144259822,18.688528424168094,132,133.0,18.313976827107705,
0.7815162923932316,148.0,215.56000000000003,-0.009363967485655763,15.13374933947933,19.367346729592818,133,132.85714285714286,18.03453119210887,124.6
0.8187143870014368,155.0,215.4,-0.00781782165002215,10.813624760707553,18.861512421043678,132,132.66666666666666,16.56061097324883,125.16666666666669
0.8632477409007883,162.0,215.16,-0.00613288602164554,7.8295102109994295,19.64465751804202,116,,,
0.8740523679098292,163.0,215.07999999999998,-0.004574628665491905,38.89665723254732,18.597015965460987,112,,,
0.8933292119456476,165.0,215.0,-0.0031139963379813165,27.422836794452508,18.93535973023751,94,,,
0.9052850862457373,167.0,215.0,-0.0019246012303726378,21.520573740161552,20.79098800248383,90,,,
0.9182536547179962,169.0,215.0,-0.0013222236148527661,23.343423250066,20.45707555361924,90,,,
0.9311678704360827,174.0,215.0,-0.0006932306493132171,9.29823531702226,20.858448743927376,87,,,
0.944210636175397,176.0,215.0,-0.00035018412900612487,23.476978330765668,21.503579239457842,80,,,
0.9804619486316801,179.0,215.0,-0.0003255629210408719,33.571258585356716,19.087260083368204,70,,,
0.9989199564681864,185.0,215.04000000000002,-0.0005102364880281906,11.074804701903783,17.79350799855951,68,,,
1.0229013610713846,191.0,215.07999999999998,-0.00013917672233403313,14.388842761918907,17.089678344268457,67,,,
1.0691781947016816,199.0,215.07999999999998,0.00041745602422313486,13.992857169417425,16.57615036528805,67,,,
1.1099002972093035,206.0,214.92,0.0009851436039279141,13.706836422544372,17.9153522896138,67,,,
1.150506680398384,213.0,214.8,0.0013613611065065288,13.923190140329957,18.502483532783565,67,,,
1.1945786632351687,220.0,215.0,0.0013613611065063902,14.154243032148615,16.430344115720096,64,,,
1.2144802794912113,224.0,215.11999999999998,0.0013359777572768362,17.91145463043828,16.413024960084662,65,,,
1.239499765772902,228.0,215.24,0.001127260299564119,22.517537653521767,16.39591502367073,66,,,
1.263719714766646,231.0,215.32000000000002,0.001518118559765274,29.06393879249267,16.262802934896794,66,,,
1.2847768863311906,237.0,215.32,0.00227319035611914,12.634302938726846,17.546936307618118,67,,,
1.3026375684581122,243.0,215.35999999999999,0.002647312389047148,10.716409276152975,17.6146567102873,67,,,
1.3555208825635086,249.0,215.4,0.0024612738667097356,14.018911178140065,19.84602148611702,67,,,
1.3764595679765363,255.0,215.44,0.0019046411201525677,12.563211247816717,19.470337292935707,66,,,
1.3984841336203742,258.0,215.48000000000002,0.0013369535404477884,26.429478772605346,18.619633338025565,66,,,
1.4228852875079923,264.0,215.51999999999998,0.0007891964785451021,14.640692332570886,17.121130516446527,66,,,
1.4430967166827497,266.0,215.56,0.0009722212123047721,36.38057251456332,17.392546340609634,67,,,
1.4668044164894376,272.0,215.56,0.0007775468315367098,14.224619884012771,18.157828497009103,67,,,
1.513776781443275,280.0,215.56,0.0007775468315364087,14.088909750199795,18.08209038365598,66,,,
1.5374755627117158,286.0,215.51999999999998,0.0012879078360738105,14.219268761064551,18.03754502667853,65,,,
1.5891425477586762,294.0,215.51999999999998,0.0018393636138482206,15.351251952075112,18.182130233989866,67,,,
1.609458171153782,298.0,215.52000000000004,0.0024075693516287166,18.284061055595306,17.86685896759851,67,,,
1.6316664978379052,304.0,215.51999999999998,0.0017182373686252111,13.324996010473853,15.411573063739786,67,,,
1.6616464130998356,309.0,215.71999999999997,0.0009543025967505793,12.184827337472322,15.009740288362476,68,,,
1.6694452389197887,310.0,215.84,-5.548874082007584e-05,28.075772951831272,14.964446675164387,68,,,
1.6791010981391288,313.0,215.95999999999998,-0.0005799286378420623,11.587031063208114,14.722107164396888,67,,,
1.707129275867663,319.0,215.88000000000002,-0.0012194075702230541,12.099429223477681,15.780642354441863,67,,,
1.7243965869263167,325.0,215.76,-0.0016830739272523695,10.360386635192196,15.659914913220836,67,,,
1.747526147309238,331.0,215.6,-0.002439493056830674,13.877736229752804,17.15043709778289,65,,,
1.7902988522787224,339.0,215.28000000000003,-0.0036775402283814513,12.134983645244862,16.748489061185317,66,,,
1.8051891900504922,341.0,215.2,-0.004965731340776568,26.8026079891855,15.60164679162859,66,,,
1.8200949895997318,344.0,215.11999999999998,-0.005972076947131236,17.886959459087564,18.400713812470894,66,,,
1.851519980486583,347.0,214.87999999999997,-0.0054677662074844756,29.208523177476767,18.943997873146486,67,,,
1.8655885378852872,353.0,214.8,-0.004703831435609844,8.441134439222601,20.978235033504948,67,,,
1.8796671337200561,356.0,214.71999999999997,-0.003253261568637976,16.894315001722614,20.967874645190175,66,,,
