cumulated_distance,cumulated_duration_seconds,elevationM_ma_5,grade_ma_10,speed_km_h,speedeq_smooth,hr,hr_smooth,speed_smooth,hr_shifted
0.0006115729408732962,0.0,213.9,0.004398407525539342,0.8404687054657084,7.500917218315195,79,123.8,19.07424870821982,
0.0012231458817465923,6.0,213.84,0.004307987737934163,0.3669437645239777,10.18939748759117,82,124.66666666666669,22.1530693281827,
0.004604018831626255,10.0,213.8,0.0036925609182292822,3.042785654891697,12.383215668218876,84,125.71428571428572,21.110588577990224,
0.010049340612328234,11.0,213.88000000000002,0.001753902321478114,19.60315841052712,12.62156617250681,85,126.75,19.619101351571647,
0.017477990041090467,13.0,214.16,-0.0005273178475916201,13.371568971772017,12.568252995210962,85,127.55555555555556,19.94530807730673,
0.030567111896827197,15.0,214.2,0.0005585769754189107,23.56041934032611,14.253014955861707,86,128.1,18.997433659979407,
0.04465737843482841,17.0,214.2,0.0013325546576850832,25.36247976840218,17.14135543522955,88,129.1,18.47007806005112,
0.06412631025483057,22.0,214.04000000000002,0.003557473530107713,14.017630910401559,18.906657277090396,89,130.1,16.930556677133573,
0.10373743143459854,29.0,213.51999999999998,0.0030737190086148657,11.941483291751398,20.88357345118766,87,130.8,17.887347035181932,
0.11998464069881798,31.0,213.68,0.0010760717642848564,29.24497667559499,20.13756606672012,87,131.3,17.911701631909086,
0.1366246485276,33.0,213.8,-0.0012290768237513444,29.95201409180765,21.02680849392697,87,131.5,18.776689643768417,
0.1466508485951802,35.0,213.95999999999998,-0.00015006126317147154,18.047160121644378,20.638258911975473,87,131.5,16.182022360828014,
0.15916731418821872,37.0,213.8,0.0030205738461790343,22.529638067469303,19.382356814025062,87,131.0,17.08803037248392,
0.1856103421468905,42.0,213.51999999999998,0.00592775979502044,11.941308486836691,20.956917419473832,89,130.2,18.675956400561525,
0.19744832232014714,44.0,213.6,0.0078054677150356366,21.308364311861936,20.67254115403427,90,129.3,17.739300852832624,
0.20817305101347078,46.0,213.76,0.004183601712734351,19.304511647982547,18.584708755894695,90,128.5,18.31540145643066,
