cumulated_distance,cumulated_duration_seconds,elevationM_ma_5,grade_ma_10,speed_km_h,speedeq_smooth,hr,hr_smooth,speed_smooth,hr_shifted,cluster
0.0023641900247903325,0.0,1333.3,0.04169400255544506,2.4779105576283484,8.209420342771406,97,124.2,7.275836169963446,129.7,4.0
0.003983288367778401,1.0,1333.4,0.03927014509744849,5.82875403475705,8.707071698329383,97,124.83333333333331,6.94681397889871,128.5,4.0
0.006386935880230473,7.0,1333.56,0.03912997884010986,1.4421885074712437,7.919548103068169,99,125.57142857142856,6.353560614047284,128.1,4.0
0.009105548690686138,8.0,1333.72,0.041317437143363556,9.787006117640392,7.5067585749469705,101,126.125,7.634801544675016,128.5,4.0
0.012578936138738651,9.0,1333.8400000000001,0.0437845807075988,12.504194812989045,8.5898758632958,109,126.66666666666669,7.200031903686378,129.3,4.0
0.015027304287491649,10.0,1333.92,0.04522865101792456,8.814125335510791,8.12025829689474,115,127.2,6.794227730549062,130.3,4.0
0.017482036801537336,14.0,1334.04,0.050616190206784185,2.2092592626411203,8.733739058339872,116,128.3,8.139140267204848,131.4,4.0
0.02102923722894803,18.0,1334.24,0.050653941811860934,3.1924803846696235,8.407387020364524,114,129.4,7.585853903420943,132.4,4.0
0.024765364007352055,19.0,1334.48,0.04717828789514793,13.450056402254488,9.294152263762976,115,130.5,7.161216216851456,133.5,4.0
0.029464999068254023,25.0,1334.7199999999998,0.04382984400420975,2.81978103654118,8.556893065421129,115,131.2,7.807490766704689,134.6,0.0
0.03370479923869554,27.0,1334.96,0.041438106635793275,7.631640306794735,8.42416427750618,116,131.7,7.447340212558316,135.7,0.0
0.03930047940086995,33.0,1335.16,0.0406437862658414,3.357408097304641,7.8552036912879615,117,132.2,7.205858015101879,136.8,0.0
0.0441692826364409,35.0,1335.3200000000002,0.03927140501143895,8.763845824027714,8.06032276828844,117,132.5,8.931551537113169,137.4,0.0
0.050324755243532936,41.0,1335.48,0.03545657230780759,3.693283564255225,8.328847373899695,118,132.9,7.636307460423145,137.7,0.0
0.05712617590573833,43.0,1335.6,0.030903842456303725,12.24255719196971,7.022336192414654,118,133.3,7.596725194050963,138.0,0.0
0.06464914010467591,49.0,1335.7199999999998,0.026274772051568234,4.5137785193625515,7.825085595272992,118,133.6,7.709023208918739,138.2,0.0
0.07207236276273618,55.0,1335.8799999999999,0.02148829984783493,4.45393359483616,8.17915128993886,120,133.9,7.918131227559374,138.3,0.0
0.07945922534361596,59.0,1336.0,0.01745781615640009,6.6481763227918105,8.066421535252342,120,133.8,8.00348757454933,138.6,0.0
0.08570406776041137,65.0,1336.1200000000001,0.014526893924614828,3.7469054500772407,7.39574746411913,120,133.7,7.665657401560137,138.8,0.0
0.09194009328095246,67.0,1336.2,0.011160242210367589,11.22484593697396,9.292042434949987,120,133.9,7.097476598453009,139.0,0.0
0.09883767156496709,69.0,1336.2400000000002,0.009191050340350719,12.415640911226332,8.234152272475935,119,134.4,7.100993812277627,139.3,0.0
0.1042309126675066,75.0,1336.24,0.006664642826702233,3.235944661523711,8.814345704571814,117,134.8,8.48344331987453,139.4,0.0
0.11085658270043079,81.0,1336.24,0.0035996645658128096,3.975402019754517,8.680665710461819,116,135.4,6.734073284652325,139.7,0.0
0.11735685992189338,82.0,1336.2,0.0029233207614850305,23.400997997265314,8.354624686922614,116,136.0,7.073452168166417,140.0,0.0
0.12367449912097028,88.0,1336.2,0.0022869579872101435,3.7905835194461464,9.252010888134029,115,136.5,7.050788454708038,140.2,0.0
0.12991944521469045,90.0,1336.16,0.0010935000108599966,11.240902968696293,8.504486441380573,116,137.1,7.102005232318126,140.3,0.0
0.13640902069537572,96.0,1336.1200000000001,0.0004924330257336823,3.8937452884111607,7.7853944142407085,117,137.6,5.8138110845160575,140.4,0.0
0.14311985807344924,102.0,1336.2,0.000492433025737166,4.026502426844116,7.922666350273339,118,138.4,5.858723768594723,140.3,0.0
0.1504793683676735,104.0,1336.28,-0.0011676740201529638,13.2471185296037,8.384409406698367,118,139.1,5.660895064663839,140.2,0.0
0.1579856997727785,110.0,1336.28,-0.0016455175616254287,4.5037988430629845,6.481547358245798,118,139.2,5.572777341915958,140.1,0.0
0.16457725823568584,114.0,1336.28,-0.0016455175616254287,5.932402616616604,6.775468703925988,117,138.6,5.669570154085559,140.0,0.0
0.17250264674084695,120.0,1336.28,0.0006818502667168559,4.755233103096661,6.154495927751909,117,137.7,4.525094989999727,140.1,0.0
0.17963945199127448,123.0,1336.16,0.0030375127393792983,8.564166300513028,6.274888408337351,118,136.5,4.722950017103647,140.2,0.0
0.18725477083876363,129.0,1336.08,0.0048593570944927,4.569191308493482,6.344527068591546,119,135.2,4.533988343434496,140.4,0.0
0.1945353405930542,133.0,1336.08,0.0068118987629137194,6.552512778861503,7.805773139438168,118,133.9,4.567214570315509,140.5,0.0
0.20235578219184247,139.0,1336.2,0.010727426330618812,4.69226495927296,7.798937965300328,118,132.5,4.413014606433313,140.8,0.0
0.20869351602172884,144.0,1336.3200000000002,0.014794530672752446,4.5631683575181805,7.769254414444765,119,131.1,4.26398854347517,141.1,0.0
0.2154411230181983,150.0,1336.52,0.020641853341856017,4.048564197881673,10.13146566405617,118,129.7,5.505825538176152,141.5,0.0
0.22209756933028044,151.0,1336.72,0.027611701776125895,23.96320672349572,9.678371953032059,119,128.5,5.057278863816881,141.8,0.0
0.2276832121138174,157.0,1336.9599999999998,0.03583997875879382,3.3513856701221805,10.13269800244365,118,128.1,5.1964906960749,142.2,0.0
