hr_smooth,speed_smooth,hr_shifted,cluster
122.6,0.7102918046144573,,-1
122.5,0.6920409532648871,,-1
122.28571428571429,0.6239319560817959,,-1
122.25,0.5829801766486369,,-1
122.33333333333333,1.0369193197987991,,-1
122.3,1.415093145122809,,-1
122.3,1.7977373610723746,,-1
122.2,2.6031226520088753,,-1
122.0,3.0268314516839983,,-1
122.1,3.3113215613643128,,-1
122.3,3.8845654100103646,,-1
122.5,4.160399398145744,,-1
122.7,4.987139043499683,,-1
122.7,5.282098096658621,,-1
122.6,5.25773682057312,,-1
122.6,5.399185565562446,,-1
122.8,5.13786154714653,,-1
122.9,5.373750272160175,,-1
123.0,5.0972171558465025,,-1
122.9,5.254692850029167,,-1
122.9,5.003997195885902,,-1
122.8,5.156617414586046,,-1
122.6,4.772934445052805,,-1
122.5,4.742777723904231,,-1
122.4,4.599664852397999,,-1
122.4,4.589838823039459,,-1
122.6,4.709407822471898,,-1
122.9,4.2265000055365345,,-1
123.2,4.33700989127821,,-1
123.5,4.406997047121507,,-1
123.5,4.2986417813709945,,-1
123.6,5.021856459155945,,-1
124.5,4.924858584783069,,-1
125.7,5.398557451473624,,-1
126.9,6.334314641322978,,-1
127.9,6.263033651014924,,-1
128.4,6.1082260399142045,,-1
128.8,6.311786684309872,,-1
129.3,6.291268969779923,,-1
129.8,6.4894481199612075,,-1
130.4,6.507465344698339,,-1
130.9,5.966213002444935,,-1
130.7,5.818913289006702,,-1
130.2,5.739394529789229,,-1
129.7,5.781376633957255,,-1
129.2,5.456766202756807,,-1
128.9,6.521822888178875,,-1
128.4,6.015587423511763,,-1
127.6,6.283118844016118,122.6,2
126.7,5.899369482893814,122.5,2
125.8,5.868912543555012,122.28571428571429,2
125.0,6.061020938126967,122.25,2
124.3,6.684275773356743,122.33333333333333,2
123.6,6.258883778766299,122.3,2
123.0,5.195644298927892,122.3,2
122.5,5.196572899909261,122.2,2
122.3,3.943237639313586,122.0,2
123.1,3.9279185938762238,122.1,2
124.4,3.943724916159296,122.3,2
125.8,4.080098744734455,122.5,2
127.4,3.9393094641206523,122.7,2
129.1,3.8212685481105324,122.7,2
130.5,3.1733362747824314,122.6,2
131.9,3.697433537857729,122.6,2
133.1,3.896334082382966,122.8,2
134.2,3.823757768750822,122.9,2
134.9,4.771176613082598,123.0,2
134.5,4.75564574328323,122.9,2
133.6,4.448099373437817,122.9,2
132.6,4.8208183900716595,122.8,2
131.0,5.119219230268657,122.6,2
129.5,5.390408807732463,122.5,2
129.2,5.694650308618799,122.4,2
129.2,5.380694810391785,122.4,2
129.3,5.43348480951784,122.6,2
129.5,6.023092460717878,122.9,2
129.8,6.093014365500025,123.2,2
130.6,6.198222146896278,123.5,2
131.9,6.295331116725656,123.5,2
133.3,6.962160736892647,123.6,2
135.2,6.872751022547332,124.5,2
136.9,7.262424487755469,125.7,2
137.7,7.094573511659286,126.9,0
138.1,7.265151105555366,127.9,0
138.4,7.177211303109331,128.4,0
138.6,6.887217523321974,128.8,0
138.8,6.140683854859198,129.3,0
138.7,6.236888590390768,129.8,0
138.3,6.4006678075288335,130.4,0
