cumulated_distance,cumulated_duration_seconds,elevationM_ma_5,grade_ma_10,speed_km_h,speedeq_smooth,hr,hr_smooth,speed_smooth,hr_shifted
0.010112980492960593,0.0,211.85000000000002,0.0019146462631325553,10.742138778326408,11.334052439721386,107,122.6,17.09163703273469,
0.01740712778457179,6.0,211.88000000000002,0.001905465485345436,4.376488374966719,11.511785368408026,109,122.66666666666669,17.309046734689325,
0.02848223775957938,12.0,211.92000000000002,0.002120659570990208,6.645065985004552,15.206138929775003,111,122.71428571428572,19.780839483816568,
0.08057842794664646,17.0,212.08,0.0030580502714211604,18.249435564737947,15.439877224564775,113,122.625,18.813293332454368,
0.10248494420768867,22.0,212.11999999999998,0.0037776045646640884,15.77269170795039,15.672601980723833,116,122.44444444444444,19.59411471739397,
0.145479825751781,29.0,212.2,0.004554163952910592,12.09877913571755,15.91184978207105,118,122.3,20.665402403352527,
0.1656119461012718,31.0,212.27999999999997,0.005702678455729262,36.237816629083454,16.270466043614007,118,122.4,21.44883379463517,
0.21545405142879712,37.0,212.64000000000001,0.006822111251524832,16.458079974062187,19.076290986189953,118,122.2,22.39135438876133,
0.2435867015064001,43.0,212.87999999999997,0.0070447299484936,16.879590046561788,19.947801137088057,116,121.9,22.42222749804622,
0.30694413125295317,52.0,213.48000000000002,0.007485946780390581,17.349174362734423,19.349022527920184,116,121.9,23.36365717417281,
0.3300642487295773,58.0,213.76,0.007430897759738264,13.872070485974467,19.52035538320203,116,121.9,24.275144693749944,
0.3715494089002716,61.0,214.35999999999999,0.007544020010132911,31.202718942487053,19.901825494755425,116,121.8,24.78361205716845,
0.38804691084739207,65.0,214.48000000000002,0.0072028376016470275,14.847751752408406,17.93560110914986,116,121.9,23.176324375848232,
0.4296831482993469,72.0,214.8,0.005974792991668551,12.166814843410753,18.190408531292853,116,122.3,23.208964912209563,
0.453758933048788,77.0,214.84,0.005021389100607991,17.33456501959762,20.397436212841296,116,122.7,23.809756743156107,
0.5120916063887937,84.0,214.88000000000002,0.0037241112025064053,15.891753670130313,20.653935655889768,116,123.1,22.10135870970592,
0.5412921370064503,90.0,214.88000000000002,0.0019895090624985875,17.520318370593934,21.046729371947865,116,123.3,23.01799768684949,
0.6063085859608683,97.0,214.76,0.0008046000916027566,19.538801957772783,19.56607628592373,117,123.6,22.48698899869405,
0.639037790928522,100.0,214.76000000000005,0.0015438047020370081,39.275045961184354,19.614362107589976,113,124.0,22.718458315761744,
0.6730983817494377,106.0,214.71999999999997,0.0017428028884593325,20.43635449254945,20.145607828026623,113,124.5,22.804244932325474,
0.7033959725925233,112.0,214.56000000000003,0.0019167698355103048,18.178554505851324,19.791284074486047,112,124.9,23.91826844137293,
0.749816023077524,118.0,214.51999999999998,0.0019288611543149547,17.510133408286762,21.8938134053193,111,125.3,23.99579669416871,
0.80257865897655,124.0,214.95999999999998,0.002082451024711669,15.741303298903881,21.728280369372275,109,125.8,23.629061657810063,
0.8270548892973545,129.0,215.16,0.0026619142479971216,17.622885830979225,21.61002152074849,108,126.3,23.626164472931663,
0.8749595674439199,137.0,215.35999999999999,0.003142083678747013,14.027883301250284,21.483435152631213,111,126.6,22.30803969286567,
0.9302193090714655,141.0,215.48000000000002,0.00377409107504258,36.48786272101864,21.63452546010047,115,126.8,21.544761198248874,
0.9563769913530992,147.0,215.51999999999998,0.00419397602001677,15.694609368980199,21.692385128580465,117,127.0,18.665538664470365,
0.9864205990399194,153.0,215.6,0.004212027267914601,18.02616461209214,21.661718990446342,117,127.1,16.639220007943912,
1.017859079187574,156.0,215.72000000000003,0.002976993098014046,37.72617617718527,23.464741352692677,117,127.0,14.812824549614556,
1.0421827388999085,160.0,215.84,0.0020952496094264654,21.891293741101226,23.472344847573517,114,126.5,11.804241923275686,
1.0630125007178437,164.0,215.8,0.0019600876480933933,18.74678563614167,24.019876122621195,114,126.55555555555556,8.853874735860021,
1.1014915478974272,169.0,215.92,0.0014366953632479692,17.252535871390105,24.088100042191535,114,126.625,6.928602652016854,
1.1203335808035944,171.0,215.92,0.00018665162656233622,33.91565923110088,24.055982407500625,114,126.28571428571428,5.793921773477642,122.6
1.1404827451592425,175.0,215.92,-0.0018367029543691414,18.134247920083332,23.709907295124697,112,125.5,4.703258104432529,122.66666666666669
1.1625981444767344,179.0,215.95999999999998,-0.0014906215654523715,19.90385938574263,21.024994266801038,111,,,
1.1837014836416093,181.0,215.92,-0.00030799949514995656,37.98601049677508,20.06403512162199,110,,,
1.2052812043469832,186.0,215.71999999999997,0.0023174648371253057,15.537398907869129,20.63936248168295,109,,,
1.239270846499602,191.0,215.2,0.003963258478847602,14.663047580505252,21.958229448620195,109,,,
1.274014064874111,196.0,215.11999999999998,0.005668859279406481,11.142943174746314,19.991608731356262,108,,,
1.2840803453622311,199.0,215.35999999999999,0.006796772725046184,12.07953658574435,19.701818727673647,111,,,
1.2973081752909912,201.0,215.71999999999997,0.0067913803225330945,23.810093871767954,19.50076140599134,114,,,
1.3136976956421194,203.0,216.0,0.006622435559433133,29.501136632030647,17.344045171749208,116,,,
1.3289358327565188,207.0,216.28000000000003,0.0075316956547628305,13.714323402959621,17.82876909837827,119,,,
1.3488500888200698,212.0,216.48000000000002,0.009057523643381287,14.338264365756688,18.33224259521782,122,,,
1.3929689127637441,218.0,216.64000000000001,0.007866291673273258,16.995557448117417,20.24128896434865,124,,,
1.4420468495471417,226.0,216.56,0.006010215598871427,15.832766246863692,22.533202187287642,124,,,
1.4644792504128805,230.0,216.51999999999998,0.003550953958811122,20.189160779164883,23.439460379868184,121,,,
1.48654790677021,234.0,216.48000000000002,0.00142405760985227,19.861790721596567,21.77410599598091,120,,,
1.5036238711074432,236.0,216.4,-0.0009426403319893854,30.736735807019823,23.01164803696126,119,,,
1.5235792777983082,238.0,216.35999999999999,-0.0024256028004834536,35.9197320435569,23.019615957573222,116,,,
1.5426181566664021,240.0,216.35999999999999,-0.002751313922913847,34.269981962569,22.540027671304976,115,,,
1.5660885451788737,246.0,216.3,-0.002106196709816887,14.08223310748295,24.267585691423943,116,,,
1.5885533735718917,249.0,216.18,-0.0020550670181242584,26.95779407162165,25.907905816898488,116,,,
1.609883169384729,254.0,216.11999999999998,-0.0026743385249640822,15.357452985242874,25.631411209261795,117,,,
1.6459956910484572,258.0,215.94,-0.0033615814235392312,13.175246681418603,25.770449965920005,116,,,
1.655538654914422,259.0,215.98000000000002,-0.00392503042290547,34.3546699174732,23.35525434125431,116,,,
1.6660461440313572,260.0,215.95999999999998,-0.0041554927482299765,37.82696082096715,21.268067061103316,116,,,
1.680692822416713,263.0,215.84,-0.0034467180975715694,17.57601406242698,23.223825242680636,115,,,
1.6986869576427834,265.0,215.68,-0.0024014488914321946,32.38944340692661,21.852188948472687,115,,,
1.7176324590447942,271.0,215.56,-0.0011193593945800686,11.367300841206452,21.867574716600707,113,,,
1.7355429398691993,276.0,215.51999999999998,-6.895743619659434e-05,12.895546193571576,22.09044765441093,114,,,
1.7777717995296185,280.0,215.64000000000001,0.0007597367057562081,33.34250209967833,22.166112970132108,114,,,
1.7991353094380003,286.0,215.71999999999997,0.0017885570681285393,12.81810594502909,20.360396646758794,114,,,
