hr_smooth,speed_smooth,hr_shifted,cluster
131.0,1.872,140.1,2
131.33333333333334,1.872,140.1,2
131.57142857142858,1.872,140.1,2
131.75,1.872,140.1,2
131.88888888888889,1.872,140.0,2
131.9,1.872,140.0,2
132.6,1.872,139.9,2
132.7,1.872,139.9,2
132.5,1.872,139.9,2
132.2,1.872,139.8,2
131.7,1.8360000000000003,139.7,2
131.1,1.764,139.6,2
130.3,1.6488,139.5,2
129.4,1.4976,139.4,2
128.2,1.5696,139.3,2
127.4,1.6416,139.2,2
126.8,1.7136000000000002,139.3,2
126.3,1.7856,139.4,2
126.0,1.8503999999999998,139.4,2
125.8,1.9152,137.6,2
125.8,2.0232,135.9,1
126.0,2.1672000000000002,134.4,1
126.4,2.3544,133.0,1
127.0,2.5776,131.7,1
127.9,2.5776000000000003,130.5,1
128.6,2.5704000000000002,129.3,1
129.1,2.5632,128.0,1
129.6,2.5632,126.6,1
130.1,2.5704000000000002,125.4,1
130.7,2.5776,126.2,1
131.4,2.5776,127.1,1
132.1,2.5776000000000003,127.9,1
132.9,2.5704000000000002,128.7,1
133.7,2.5632,129.5,1
134.6,2.5631999999999997,130.3,1
135.5,2.5704000000000002,131.2,1
136.4,2.5776,132.2,1
137.2,2.5776,133.4,1
137.9,2.5776,134.5,1
138.6,2.5704000000000002,135.5,1
139.2,2.5632,136.3,2
139.7,2.5631999999999997,137.0,2
140.0,2.5704000000000002,137.5,2
140.2,2.5776,137.8,2
140.3,2.5776000000000003,138.0,2
140.4,2.5776,138.2,2
140.4,2.5704000000000002,138.4,2
140.4,2.5632,138.5,2
140.4,2.5631999999999997,138.6,2
140.3,2.5704000000000002,138.8,2
140.2,2.5776,139.0,2
140.1,2.5776000000000003,139.2,2
140.1,2.5776,139.6,2
140.1,2.5704000000000002,140.1,2
140.1,2.5632,140.6,2
140.0,2.5632,140.9,2
140.0,2.5704000000000002,141.1,2
139.9,2.5776,141.2,2
139.9,2.5776,141.3,2
139.9,2.5776,141.3,2
139.8,2.5704000000000002,141.3,2
139.7,2.5631999999999997,141.4,2
139.6,2.5632,141.4,2
139.5,2.5704000000000002,141.3,2
139.4,2.5776000000000003,141.2,2
139.3,2.5776,141.2,2
139.2,2.5272,141.2,2
139.3,2.4192,141.1,2
139.4,2.2608,141.0,2
139.4,2.052,140.9,2
137.6,2.0520000000000005,140.8,2
135.9,2.0520000000000005,140.6,2
134.4,2.0448,140.4,2
133.0,2.0376000000000003,140.3,2
131.7,2.0303999999999998,140.2,2
130.5,2.0232,140.1,2
129.3,2.0664,139.9,2
128.0,2.1672000000000002,139.8,2
126.6,2.3184,139.6,2
125.4,2.52,139.4,2
126.2,2.52,139.2,2
127.1,2.52,139.0,2
127.9,2.52,138.8,2
128.7,2.52,138.6,2
129.5,2.52,138.5,2
130.3,2.5272,138.3,2
131.2,2.5344,138.2,2
132.2,2.5416,138.0,2
133.4,2.5488,137.8,2
134.5,2.556,137.8,2
135.5,2.556,137.8,2
136.3,2.556,137.9,2
137.0,2.556,138.0,2
137.5,2.556,138.2,2
137.8,2.556,138.5,2
138.0,2.5488,139.0,2
138.2,2.5416,139.5,2
138.4,2.5343999999999998,140.2,2
138.5,2.5271999999999997,141.0,2
138.6,2.52,141.7,2
138.8,2.52,142.4,2
139.0,2.52,142.9,2
139.2,2.52,143.4,2
139.6,2.52,143.8,2
140.1,2.52,143.9,2
140.6,2.52,143.9,2
140.9,2.52,143.8,2
141.1,2.52,143.5,2
141.2,2.5272,143.2,2
141.3,2.5344,142.7,2
141.3,2.5416,142.2,2
141.3,2.5488,141.7,2
141.4,2.556,141.2,2
141.4,2.556,140.7,2
141.3,2.556,140.4,2
141.2,2.556,140.1,2
141.2,2.556,140.0,2
141.2,2.556,140.0,2
141.1,2.5488,140.0,2
141.0,2.5416,140.2,2
140.9,2.5343999999999998,140.5,2
140.8,2.5271999999999997,140.9,2
140.6,2.5128,141.4,2
140.4,2.5056,141.9,2
140.3,2.4912,142.3,2
140.2,2.4696000000000002,142.6,2
140.1,2.4408000000000003,142.8,2
139.9,2.4192,143.0,2
139.8,2.3904000000000005,143.2,2
139.6,2.3616,143.4,2
139.4,2.3328,143.5,2
139.2,2.3112000000000004,143.6,2
139.0,2.2896,143.5,2
138.8,2.268,143.4,2
138.6,2.2536,143.2,2
138.5,2.2536,143.1,2
138.3,2.2536,143.0,2
138.2,2.2464,142.8,2
138.0,2.2464000000000004,142.7,2
137.8,2.2536,142.5,2
137.8,2.2536,142.3,2
137.8,2.2464000000000004,142.0,2
137.9,2.2464000000000004,141.8,2
138.0,2.2536,141.6,2
138.2,2.2536000000000005,141.6,2
138.5,2.2464000000000004,141.6,2
139.0,2.2464000000000004,141.6,2
139.5,2.2536,141.6,2
140.2,2.2536,141.4,2
141.0,2.2464000000000004,141.1,2
141.7,2.2464,140.8,2
142.4,2.2536,140.7,2
142.9,2.2536,140.6,2
