hr_smooth,speed_smooth,hr_shifted,cluster
122.2,8.220382086827781,126.4,3
122.5,8.133079507579295,126.6,3
122.85714285714286,8.088288581423843,126.7,3
123.125,8.043841299249681,126.8,3
123.33333333333333,8.043837708300408,127.0,3
123.5,8.025129315290894,127.2,3
123.9,7.979900212592431,127.3,3
124.3,8.00556431936312,127.5,3
124.7,8.05722090040374,127.7,3
125.0,8.140082477257776,128.0,3
125.2,8.22568325776805,128.3,2
125.4,8.384217433159842,128.6,2
125.6,8.467434118372648,128.9,2
125.8,8.530138516339433,129.2,2
126.0,8.592626499401351,129.4,2
126.2,8.616105327557317,129.5,2
126.4,8.628754950340623,129.5,2
126.6,8.567750908028906,129.3,2
126.7,8.495818432469145,129.1,2
126.8,8.3873834125435,128.7,2
127.0,8.286214320442514,128.3,2
127.2,8.050999384657054,127.9,3
127.3,7.869083191618675,127.5,3
127.5,7.686783377039947,127.1,3
127.7,7.447971495592917,126.6,3
128.0,7.274230277889051,126.2,3
128.3,7.110558160917695,125.9,3
128.6,6.975163496561277,125.7,3
128.9,6.855427758181558,125.5,3
129.2,6.725055378507248,125.4,3
129.4,6.54169262923102,125.2,3
129.5,6.435238149569791,125.0,3
129.5,6.3091787404583135,124.7,3
129.3,6.172525481006703,124.4,0
129.1,6.066001012120815,124.2,0
128.7,5.915988620278061,124.0,0
128.3,5.715162108884566,123.7,0
127.9,5.496644191574799,123.4,0
127.5,5.2564350104856326,123.1,0
127.1,5.0397429268928065,122.8,0
126.6,4.87861158888048,122.7,0
126.2,4.7447501115832384,122.5,0
125.9,4.642765123938763,122.4,0
125.7,4.600801635403102,122.3,0
125.5,4.5716750484679824,122.1,0
125.4,4.606567062208604,121.9,0
125.2,4.720818039507798,121.8,0
125.0,4.85504721883304,121.7,0
124.7,4.992204489822237,121.6,0
124.4,5.145553203587049,121.5,0
124.2,5.282438442873957,121.4,0
124.0,5.3911828150125105,121.5,0
123.7,5.507046273016102,121.5,0
123.4,5.574089245443192,121.5,0
123.1,5.604127552523963,121.6,0
122.8,5.586734901349446,121.7,0
122.7,5.488265800741354,121.8,0
122.5,5.383505201277034,121.8,0
122.4,5.289745481537273,121.8,0
122.3,5.201421772511269,121.8,0
122.1,5.106003675514187,121.7,0
121.9,5.060945138225394,121.5,0
121.8,4.996066737898057,121.4,0
121.7,4.967884397785098,121.4,0
121.6,4.872756046177495,121.4,0
121.5,4.730195407090729,121.4,0
121.4,4.615891250683101,121.4,0
121.5,4.524077696702119,121.5,0
121.5,4.4643831095803765,121.6,0
121.5,4.490912972486472,121.8,0
121.6,4.5794532086481725,122.0,0
121.7,4.638661170815408,122.2,0
121.8,4.677941380895091,122.4,0
121.8,4.688719692291454,122.6,0
121.8,4.742221741250466,122.8,0
121.8,4.8433019658249625,123.0,0
121.7,4.957519643214209,123.2,0
121.5,5.5450300600631675,123.4,0
121.4,6.095005934978412,123.7,0
121.4,6.579645170250603,123.9,0
121.4,7.02352103999209,124.1,0
121.4,7.480993836573411,124.3,3
121.4,7.986145465093022,124.5,3
121.5,8.487215389102362,124.6,3
121.6,9.082112511654223,124.8,3
121.8,9.64672454090651,125.0,3
122.0,10.201353843724316,125.2,3
122.2,10.258143669465097,125.4,3
122.4,10.31513983263127,125.6,3
122.6,10.309424685518128,125.8,3
122.8,10.299505900841613,126.0,3
123.0,10.283556367677306,126.2,3
123.2,10.241355763971157,126.5,3
123.4,10.197025321995381,126.8,2
123.7,10.0959570624894,127.0,2
123.9,10.031992442785832,127.2,2
124.1,9.975452035642817,127.4,2
124.3,9.893855918161515,127.7,2
124.5,9.82852999205779,127.9,2
124.6,9.79419900084456,128.1,2
124.8,9.723874800976926,128.3,2
125.0,9.619504460543315,128.6,2
125.2,9.523836766112723,128.8,2
125.4,9.439094356422272,129.0,2
125.6,9.369289100019481,129.2,2
125.8,9.329645139563876,129.4,2
126.0,9.323379395132426,129.6,2
126.2,9.379659389970644,129.7,2
126.5,9.411484272984811,129.9,2
126.8,9.459520547631925,130.1,2
127.0,9.539904430036264,130.2,2
127.2,9.644967297372112,130.2,2
127.4,9.709353335093166,130.2,2
127.7,9.79901764022345,130.2,2
127.9,9.864894355172769,130.2,2
128.1,9.92155353295507,130.1,2
128.3,9.913214021452124,130.0,2
128.6,9.889348806514825,129.8,2
128.8,9.882305057146718,129.4,2
129.0,9.884213110034473,129.0,2
129.2,9.862510381414195,128.8,2
129.4,9.866569806785119,128.6,2
129.6,9.870326662630177,128.4,2
129.7,9.871036690627168,128.2,2
129.9,9.854707653385237,128.1,2
130.1,9.845687443874464,128.1,2
130.2,9.87038041685891,128.1,2
130.2,9.87316286336013,128.2,2
130.2,9.883256557314954,128.5,2
130.2,9.884012496585976,128.9,2
130.2,9.883612563534728,129.2,2
130.1,9.850657860322775,129.5,2
130.0,9.841703696741407,129.9,2
129.8,9.850986332593491,130.4,2
129.4,9.858382702754886,130.8,2
129.0,9.890364379644264,131.3,2
128.8,9.913325825703946,131.9,2
128.6,9.942728182197849,132.7,4
128.4,9.958691416293812,133.5,4
128.2,9.9795323163936,134.3,4
128.1,10.052200973915353,135.2,4
128.1,10.124809821165186,136.1,1
128.1,10.223134354617738,136.9,1
128.2,10.30586124496907,137.6,1
128.5,10.439873559881596,138.4,1
128.9,10.504027704702171,139.1,1
129.2,10.536939207411665,139.6,1
129.5,10.552323270689424,139.9,1
129.9,10.552327124822297,140.0,1
130.4,10.53673622845932,140.0,1
130.8,10.498172605273197,140.0,1
131.3,10.473514261938117,140.0,1
131.9,10.423980218869989,139.9,1
132.7,10.334979690393643,139.8,1
133.5,10.20750754853484,139.6,1
134.3,10.09414825920597,139.4,1
135.2,10.042030274520837,139.3,1
136.1,10.033847908436138,139.2,1
136.9,10.05042899944453,139.2,1
137.6,10.092364533639328,139.2,1
138.4,10.117323969791475,139.0,1
139.1,10.131800292003959,138.8,1
139.6,10.164536334569345,138.7,1
139.9,10.218029415047155,138.6,1
140.0,10.2790334008109,138.6,1
140.0,10.378094379389392,138.6,1
140.0,10.451935278289717,138.6,1
140.0,10.474712136699345,138.6,1
139.9,10.436159554011933,138.6,1
139.8,10.37119709432838,138.6,1
139.6,10.311387592958388,138.7,1
139.4,10.239353628798312,138.8,1
139.3,10.164290331966823,138.9,1
139.2,10.14621327766011,139.0,1
139.2,10.152594806666949,139.0,1
139.2,10.126768649788765,139.0,1
139.0,10.11367798628665,139.1,1
138.8,10.126046389686254,139.1,1
138.7,10.189082003446316,139.1,1
138.6,10.252107468591955,139.1,1
138.6,10.296122991130215,139.1,1
138.6,10.323019021775234,139.1,1
138.6,10.350227707091989,139.1,1
138.6,10.238100288826221,139.0,1
138.6,10.042013940177506,138.9,1
138.6,9.795532317473711,138.8,1
138.7,9.397873333411306,138.5,1
138.8,8.942028674998223,138.2,1
138.9,8.420915054021034,137.7,1
139.0,7.881584592983026,137.0,1
139.0,7.351785236916035,136.1,4
139.0,6.862966023220058,135.1,4
139.1,6.3615030064909135,134.0,4
139.1,6.002047880999712,133.0,4
139.1,5.73917933446876,132.0,4
139.1,5.566241929402667,131.0,4
139.1,5.5618836591137395,130.2,2
139.1,5.644655557814603,129.5,3
139.1,5.746438939358005,129.1,3
139.0,5.865298011750924,128.8,3
138.9,5.980813928627161,128.6,3
138.8,6.063157845484994,128.5,3
138.5,6.13106884663351,128.4,3
138.2,6.1539096458442355,128.2,3
137.7,6.158607637068246,127.9,3
137.0,6.128541073172397,127.6,3
136.1,6.068153780711263,127.2,3
135.1,5.966306928581156,126.8,3
134.0,5.911739056561252,126.2,3
133.0,5.8307080165839,125.7,3
132.0,5.754127093161107,125.3,3
131.0,5.703742261880359,124.8,0
130.2,5.681733534505023,124.4,0
129.5,5.644612412617051,124.1,0
129.1,5.611549877253829,123.9,0
128.8,5.593350078420044,123.7,0
128.6,5.5728527997449655,123.6,0
128.5,5.554133784795345,123.4,0
128.4,5.522423514240246,123.3,0
128.2,5.512130526964464,123.2,0
127.9,5.493819687121944,123.1,0
127.6,5.47654950728401,123.1,0
127.2,5.482478037262324,123.1,0
126.8,5.512974061114769,123.1,0
126.2,5.55835034255602,123.1,0
125.7,5.604378139160737,123.0,0
125.3,5.641191377359084,122.8,0
124.8,5.656253679262216,122.7,0
124.4,5.667336108219636,122.6,0
124.1,5.694135099551771,122.5,0
123.9,5.739397776336935,122.4,0
