cumulated_distance,cumulated_duration_seconds,elevationM_ma_5,grade_ma_10,speed_km_h,speedeq_smooth,hr,hr_smooth,speed_smooth,hr_shifted,cluster
0.0004136600221640816,0.0,55.8,-0.009689920647362401,1.4640423062921168,2.4195243088755585,91,122.8,8.650335575954838,122.5,3.0
0.0008405971187075094,1.0,55.8,-0.008074933872799365,1.5369735475563402,2.6038157085391975,91,123.5,8.47455166745341,122.6,3.0
0.001707749994869132,2.0,55.8,-0.006921371890973082,3.121750354181841,2.7351211626222955,91,124.0,8.440877295423414,122.7,3.0
0.002567830766646542,3.0,55.779999999999994,-0.0007489786952472998,3.096290778398676,2.845272960448795,91,124.25,8.053306384610686,122.8,3.0
0.0034279115119244105,4.0,55.75999999999999,0.006887213436952089,3.0962906830003267,3.497805968307714,91,124.33333333333331,7.792497914619442,122.9,3.0
0.004314522789810989,5.0,55.760000000000005,0.012894452459839872,3.191800600391682,3.4819972896850366,91,124.4,7.577579191599122,123.0,3.0
0.00517460348064653,6.0,55.75999999999999,0.01684397660118916,3.09629048700795,3.6376621565231004,92,124.8,7.161133604359589,123.0,3.0
0.006034684145618232,7.0,55.8,0.020359117008384487,3.0962903938981254,3.763613147832287,93,125.1,6.787425555593559,123.0,3.0
0.008205613586067617,8.0,55.86,0.020359117008384487,7.815345985617784,3.593209004674249,93,125.3,6.350012411550097,123.0,3.0
0.008984529595272432,9.0,55.92,0.023010457097429587,2.8040976331373315,3.7506707954419,94,125.5,5.849213871121359,123.0,3.0
0.00965295746388862,10.0,55.959999999999994,0.02520407733206569,2.4063403270182806,4.303589770241318,95,125.1,6.454654861145031,123.0,3.0
0.010261722283288675,11.0,56.0,0.02771771462696329,2.1915533498401985,4.888727883827384,96,124.8,6.425902462667676,123.0,3.0
0.01053429724278667,12.0,56.0,0.032465237935173474,0.9812698541927846,5.638361427796791,97,124.5,6.356039724555671,123.0,3.0
0.011528457281020732,13.0,56.0,0.035167955675892315,3.578976137642621,6.375122398279503,97,124.3,6.591206386463055,123.0,3.0
0.013555713892270588,14.0,56.0,0.03506153597955396,7.298123800499485,6.536523516602759,100,124.2,6.858674970164147,123.0,3.0
0.015693869093625242,15.0,56.04,0.03712084984431781,7.697358724876752,7.174894511705787,103,124.1,7.18726183230456,123.0,3.0
0.018171478644537914,16.0,56.120000000000005,0.03983909905146779,8.919394383285624,7.735829705050269,104,124.0,7.455538365369128,123.0,3.0
0.02060184983525402,17.0,56.239999999999995,0.04295122188515219,8.749336286577988,8.001961230813954,105,124.0,7.751487540888935,123.1,3.0
0.022837756293103296,18.0,56.36,0.047289058412230134,8.049263248257397,8.34409451710125,106,124.1,7.992107472808638,123.2,3.0
0.02489772442301048,19.0,56.52,0.05146683723905152,7.415885267665865,8.506034217736296,107,124.2,8.192774435724015,123.3,3.0
0.026503848930115297,20.0,56.64,0.05348058833478412,5.782048225577335,8.355817853127615,108,124.3,8.263588065213781,123.4,3.0
0.027531648811457303,21.0,56.760000000000005,0.05096695103988493,3.700079572831216,8.305644000249714,109,124.4,8.164238353405059,123.5,3.0
0.02846815175397584,22.0,56.839999999999996,0.0443727248182399,3.3714105930667313,8.275242501838177,111,124.5,7.95361414145512,123.6,3.0
0.029803156139355705,23.0,56.919999999999995,0.035716020659929196,4.806015787367513,8.329880783172655,112,124.5,7.7049130858578705,123.7,3.0
0.031552726347261424,24.0,56.96,0.027427140393939814,6.29845274846058,8.347688785882527,113,124.5,7.346664893727177,123.9,3.0
0.03380089089710433,25.0,56.96,0.017140738087303452,8.09339237943446,8.33120664949243,114,124.5,7.010396039156829,124.1,3.0
0.03661385181849448,26.0,56.919999999999995,0.010472964738804174,10.126659317004547,8.393167409583674,115,124.4,6.840379445731462,124.3,3.0
0.0397507811971532,27.0,56.879999999999995,0.003845701497924453,11.292945763171382,8.79344927528635,116,124.3,6.735390494714133,124.4,3.0
0.042701184342762225,28.0,56.839999999999996,-0.0019433575715157143,10.62145132419248,9.181868071046908,116,124.1,6.760548914061189,124.5,3.0
0.04546788218027516,29.0,56.8,-0.007579437962455603,9.96011221504655,9.366517009993839,117,123.8,6.880474700175991,124.7,3.0
0.048164073598074175,30.0,56.8,-0.01103800400513949,9.706289104076468,9.531873648013985,117,123.5,7.112762045489136,124.9,3.0
0.05094798652343554,31.0,56.8,-0.012469814907490965,10.022086531300916,9.5986964295528,118,123.2,7.454953608008068,125.1,3.0
0.05350531766050073,32.0,56.760000000000005,-0.013458273073700863,9.206392093434681,9.43321287339058,119,122.9,7.867582797125513,125.4,3.0
0.0559276852663103,33.0,56.71999999999999,-0.01315787609326532,8.720523380914452,9.25819732182133,119,122.7,8.253640420684388,125.7,3.0
0.05859445379600621,34.0,56.67999999999999,-0.012966582634346297,9.600366706905293,9.236205576293596,120,122.5,8.649589241404986,125.9,3.0
0.06143682309890977,35.0,56.64,-0.012833624591935017,10.232529490452812,9.23512504558399,121,122.3,8.941989982295095,126.1,3.0
0.06417681947670228,36.0,56.56,-0.01562752899614265,9.86398696005305,9.242362606285292,121,122.2,9.093446380469189,126.4,3.0
0.06717995015933012,37.0,56.519999999999996,-0.0184271669228074,10.811270457460191,9.215053927986066,122,122.2,9.146157321515336,126.7,3.0
0.07038639073158266,38.0,56.48,-0.0211183715666008,11.543186060109166,9.149337328642611,122,122.2,9.074707725266418,127.0,3.0
0.073404532148717,39.0,56.44,-0.02375519136346565,10.86530910168361,9.12503248405759,119,122.3,8.954378198036588,127.2,3.0
0.07638116523858839,40.0,56.36,-0.027755415835379122,10.715879123536984,9.043447433919592,118,122.4,8.894345457836986,127.4,3.0
0.0793608697922211,41.0,56.279999999999994,-0.030385142683192784,10.726936393077727,8.933336537315409,116,122.5,8.877849156313605,127.6,3.0
0.08194811461817131,42.0,56.160000000000004,-0.030267885702840492,9.314081373420768,8.992066640144895,115,122.6,8.907210673525167,127.8,3.0
0.08453650898545116,43.0,56.04,-0.030914780616260622,9.31821972220745,9.057518488129622,114,122.7,9.030285968395384,128.0,3.0
0.08722821802914102,44.0,55.879999999999995,-0.032240754625390486,9.690152557283474,9.08374294473899,114,122.8,9.190938650530748,128.3,0.0
0.09001194677403107,45.0,55.760000000000005,-0.03152275334737707,10.021423481604167,9.18035305029299,113,122.9,9.341230306120003,128.7,0.0
0.0931453431482931,46.0,55.67999999999999,-0.02872884894316944,11.280226947343309,9.23907536427112,114,123.0,9.467968845692909,129.1,0.0
0.09648311102369808,47.0,55.620000000000005,-0.025929211016504923,12.015964351457932,9.297928197844914,113,123.0,9.585550796662114,129.5,0.0
0.0997709346608096,48.0,55.54,-0.021099821669223032,11.836165093601437,9.469236885951199,114,123.0,9.689670796948825,129.9,0.0
0.10294999186901908,49.0,55.52,-0.015599474369337712,11.444605949554148,9.679640680359439,114,123.0,9.775670237919478,130.3,0.0
0.10581561070735739,50.0,55.52,-0.009434937216783684,10.316227818017905,9.904703229698516,114,123.0,9.82646113391238,130.7,0.0
0.10856211381080363,51.0,55.519999999999996,-0.003892743088829095,9.887411172406477,10.144633843376425,114,123.0,9.896864809329552,131.1,0.0
0.11122741778572862,52.0,55.54,0.00034211448493452827,9.59509430972991,10.21479676413242,115,123.0,9.957927328433474,131.4,0.0
0.11394097641643555,53.0,55.580000000000005,0.003947464886889356,9.768811070544952,10.196268251027576,115,123.0,10.008814144365616,131.7,0.0
