cumulated_distance,cumulated_duration_seconds,elevationM_ma_5,grade_ma_10,speed_km_h,speedeq_smooth,hr
0.0033094718314114306,0.0,216.7,-0.017977516465909806,4.479855548776057,6.462859737351319,83
0.006622522194258792,5.0,216.6,-0.014318091002032051,2.3853962612501003,10.206385812764387,88
0.013217556464669343,9.0,216.4,-0.009279166656266121,5.935530843369497,11.852427792079839,88
0.019103768666558267,11.0,216.2,-0.005333654137065258,10.595181963400066,11.955651872081665,89
0.025012619966496934,13.0,216.08,-0.0023806838415193834,10.635932339889603,13.416808560146897,89
0.03305110288897036,14.0,216.12000000000003,-9.266659439761057e-05,28.938538520904345,15.916664929728242,88
0.04509158713113831,16.0,216.35999999999999,0.00047485277226487,21.672871635902307,16.57256464210824,89
0.059025944580356406,20.0,216.64000000000001,0.0020115900547966357,12.540921704296283,18.911685764509908,91
0.07953321626384868,23.0,216.92000000000002,0.003698660788803353,24.608726020190737,22.0315286177571,92
0.10052685326228045,25.0,217.2,0.0030404604899759353,37.78854659717718,22.73830340013043,95
0.1178440019211056,31.0,217.28000000000003,0.0008511655398679228,10.390289195295091,22.86281885878075,97
0.13226794987006554,33.0,217.23999999999995,-0.003180549826140979,25.963106308127884,23.590264354235327,98
0.15569254171249985,35.0,217.03999999999996,-0.008286561426923982,38.402450760747385,24.856543136747682,99
0.16597697237355608,37.0,216.6,-0.011816295558967703,18.511975189901204,25.261430377131862,98
0.17660896042747268,40.0,216.16,-0.015226229756366913,12.758385664699917,23.994360342663242,97
0.18743703037356801,41.0,215.71999999999997,-0.013624698818909898,38.98105180594326,21.458299249069434,97
0.21014070333985221,43.0,214.88000000000002,-0.009212628003045165,36.155906056508925,22.399407410627322,100
0.22456771589202262,46.0,214.71999999999997,-0.006337665053505847,17.312415062604497,23.416094453313924,101
0.2532222523494406,51.0,214.4,-0.006243918655306542,12.86394862831356,21.533385348684742,97
0.30106191723566017,57.0,214.88000000000002,-0.006160127010862881,13.498546456413075,23.780956064264217,88
0.31241231671477004,59.0,215.47999999999996,-0.00532070209080332,20.43071906239774,24.63054674405682,87
0.33515304724353173,61.0,216.4,-0.002077032218870522,36.09010145626783,22.599253725751204,85
0.34506680778036314,63.0,216.2,0.0004242790454003317,17.844768966296567,21.5548296558442,85
0.38128863434522575,66.0,215.32,0.002213249953193549,39.36206689868405,23.481386777125202,85
0.4032610107672132,70.0,214.8,0.0043018127387555,19.77513877978869,24.48845555255338,84
0.42971237298020654,76.0,214.71999999999997,0.0001712013251335169,15.870817327796006,24.680227223782115,84
0.4837058114145549,82.0,214.95999999999998,-0.003848671919379597,24.45230846417694,24.945112508997717,84
0.5044506131059142,84.0,215.08,-0.006774170050622519,37.340643044446786,23.551028598882574,84
0.5301816360202745,88.0,215.27999999999997,-0.005262814810234609,23.1579206229242,23.682854893952936,85
0.580701720653903,96.0,215.11999999999998,-0.001571158786357618,15.10050995080364,20.981314905889484,86
0.6054585228980008,100.0,215.35999999999999,0.0017912482345567187,22.281122019688,21.22826395653488,86
0.6542521285265492,106.0,215.4,0.0021813900968971492,21.489998313536034,22.504385683355256,89
0.70661031558799,113.0,215.44,0.0015822784427535438,19.04028342074499,21.57179542598351,89
0.7280994587750137,119.0,215.52000000000004,-0.0010400113445043259,12.89348591221419,19.92371643488405,91
0.7474872455515732,122.0,215.64000000000001,-0.004453205016127107,23.265344131871394,19.648975272899072,93
0.7690037591669457,124.0,215.76,-0.006015494306901831,29.597303033566043,19.3516680054772,95
0.777467409173877,126.0,215.6,-0.007568389693622407,15.23457001247628,17.989088436604423,97
0.7887727193683797,128.0,215.32000000000002,-0.007743021946957621,20.349558350104754,18.269100317389142,97
0.8002183167929635,130.0,215.0,-0.007699828644905422,20.60207536425083,18.968923729513726,99
0.8106553009648422,133.0,214.76,-0.007887179279415908,12.524381006254329,18.994925535305864,100
