cumulated_distance,cumulated_duration_seconds,elevationM_ma_5,grade_ma_10,speed_km_h,speedeq_smooth,hr,hr_smooth,speed_smooth,hr_shifted,cluster
0.010184765850467813,0.0,216.22000000000003,-0.012360817653698591,13.3216328434222,21.03351434502653,118,125.6,22.26571362811694,,-1.0
0.020217947083975823,1.0,216.14000000000001,-0.012443182299544608,36.11945244062884,19.399224532756843,122,125.33333333333331,19.515532863453387,,-1.0
0.0298809932723828,3.0,216.01999999999998,-0.012812706415843497,17.39348313913256,17.35718769641457,125,124.71428571428572,17.407510723610045,,-1.0
0.039509087949554954,4.0,215.9,-0.012350901368408398,34.66114083781976,15.712752990943896,126,124.5,15.496983038904135,,-1.0
0.048765075509945986,7.0,215.76,-0.013539598146046493,11.107185072469239,14.882638863897277,128,124.66666666666669,14.044601646397856,,-1.0
0.05211154957953885,8.0,215.68,-0.01296240121928465,12.047306650534303,13.510838391711735,127,125.1,12.821387492555775,,-1.0
0.055314121268503075,10.0,215.6,-0.01522332958303652,5.764629040135615,12.461231651963645,124,126.1,9.449768580499446,,-1.0
0.05795822009325308,12.0,215.56,-0.015604979934867824,4.759377884550003,9.325477071054198,121,127.1,7.854414516427211,,-1.0
0.06045071147838964,13.0,215.47999999999996,-0.0156337580052621,8.972968986491633,7.892430749981524,118,128.0,4.750730562603076,,-1.0
0.06223256755581454,18.0,215.45999999999998,-0.01216028192595718,1.2829363757459311,4.9149487405854995,117,128.6,3.695851006924381,,-1.0
0.06341217269246052,20.0,215.42000000000002,-0.010075939212388679,2.123289245962769,4.050739074349877,123,129.2,2.534649793550919,,-1.0
0.06408593672200152,21.0,215.4,-0.0013383928761174682,2.425550506347604,3.3524948960988668,126,130.5,2.0578016897200824,,-1.0
0.06458939786310627,22.0,215.38000000000002,0.005588354435420799,1.812460107977087,2.9067371958141903,129,132.4,1.75798282739265,,-1.0
0.06525697100756891,23.0,215.4,0.011991367265250888,2.403263320065518,2.5360722974238947,132,134.1,1.7267624921118745,,-1.0
0.06645692308957743,26.0,215.4,0.019974646691496727,1.4399424984102174,1.8232085432238705,135,135.5,1.5891852384857916,,-1.0
0.06746367345057143,27.0,215.45999999999998,0.020751409579339533,3.6243012995784065,1.9008558351780853,135,136.2,1.455341382378448,,-1.0
0.0682392144445746,32.0,215.5,0.019365772357157057,0.5583895156822881,1.9112316483905787,134,136.2,1.2335393959904035,,-1.0
