cumulated_distance,cumulated_duration_seconds,elevationM_ma_5,grade_ma_10,speed_km_h,speedeq_smooth,hr,hr_smooth,speed_smooth,hr_shifted,cluster
0.0004005993563949731,0.0,213.3,0.0,0.5199484890627464,0.5480488028014382,136,138.0,0.5480488028014382,139.0,3.0
0.0006200904012133473,5.0,213.3,0.0,0.15803355226922935,0.6518499045315006,138,138.0,0.6518499045315006,138.3,3.0
0.001012331256785857,6.0,213.3,0.0,1.4120670800610344,0.9831316378435216,138,138.42857142857142,0.9831316378435216,137.4,3.0
0.0010860450546685304,9.0,213.3,0.0,0.08845655745920825,1.0803921637020126,139,139.0,1.0803921637020126,136.6,0.0
0.0012420834811004674,10.0,213.3,0.0,0.5617383351549728,1.2006117677239625,139,139.33333333333334,1.2006117677239625,135.9,0.0
0.0018925587106459188,12.0,213.3,0.0,1.1708554131818125,1.2546313539381795,138,139.5,1.2546313539381797,135.5,0.0
0.002717787054455821,13.0,213.3,0.0,2.9708220377156485,1.2319078916461126,141,139.9,1.2319078916461126,135.5,0.0
0.003696240301517737,15.0,213.3,0.0,1.761215844711449,1.4193831664672734,143,140.0,1.4193831664672734,136.0,0.0
0.004296898245934282,16.0,213.3,0.0,2.162368599899561,1.3218255648009416,142,139.9,1.3218255648009416,136.7,0.0
0.004780455920897096,17.0,213.3,0.0,1.7408076298661312,1.3257624849844578,141,139.6,1.3257624849844578,137.2,3.0
0.004943074735420473,19.0,213.3,0.0,0.2927138661420787,1.3080905801470166,140,139.3,1.3080905801470166,137.7,3.0
0.00550773759666515,20.0,213.3,0.0,2.0327863004808377,1.331724194458328,139,139.0,1.331724194458328,138.4,3.0
0.005871480149496581,23.0,213.3,0.0,0.436491063397717,1.0614323434613997,137,138.3,1.0614323434613997,139.2,3.0
0.00601350877093477,27.0,213.3,0.0,0.1278257592943697,0.9459496237322546,136,137.4,0.9459496237322546,139.9,3.0
0.006334358176585237,30.0,213.3,0.0,0.3850192867805607,0.8072617660491863,136,136.6,0.8072617660491863,140.5,3.0
0.006725244720000495,31.0,213.3,0.0,1.4071915562949282,0.6656195816202859,135,135.9,0.6656195816202859,140.8,3.0
0.007097332952981556,36.0,213.3,0.0,0.26790352774636417,0.6508354843253683,134,135.5,0.6508354843253683,140.8,3.0
0.007771098116781552,40.0,213.3,0.0,0.6063886474199965,0.6707836310694766,134,135.5,0.6707836310694766,140.6,3.0
0.008201925907375373,42.0,213.3,0.0,0.7754900230688798,0.6896044849079096,134,136.0,0.6896044849079096,140.3,3.0
0.008292033070035686,43.0,213.3,0.0,0.3243857855771253,0.7463964944345823,134,136.7,0.7463964944345823,140.3,3.0
0.008533487892023859,49.0,213.3,0.0,0.14487289319290345,0.7822203893199926,136,137.2,0.7822203893199926,140.5,3.0
