timestamp,hr,paceKmh,elevationM,cadence,lat,lon
2026-05-06T17:23:51+00:00,100,0.0,216.8,,45.179009,5.772408
2026-05-06T17:23:52+00:00,100,0.0,216.8,,45.179009,5.772408
2026-05-06T17:23:56+00:00,103,0.0,215.6,,45.179009,5.772408
2026-05-06T17:23:59+00:00,106,0.0,215.4,,45.179009,5.772408
2026-05-06T17:24:01+00:00,106,0.0,215.0,,45.179009,5.772408
2026-05-06T17:24:07+00:00,107,19.486800000000002,214.8,,45.179136,5.771889
2026-05-06T17:24:08+00:00,108,25.7652,214.8,,45.179159,5.771807
2026-05-06T17:24:10+00:00,111,25.5996,214.6,,45.179199,5.771642
2026-05-06T17:24:13+00:00,112,24.048,214.6,,45.179265,5.771412
2026-05-06T17:24:15+00:00,112,23.256,214.8,,45.179311,5.771258
2026-05-06T17:24:17+00:00,112,23.2452,214.6,,45.179355,5.771107
2026-05-06T17:24:18+00:00,111,22.968,214.6,,45.179366,5.771028
2026-05-06T17:24:20+00:00,111,22.608,214.8,,45.179393,5.770879
2026-05-06T17:24:23+00:00,112,21.744,215.6,,45.179463,5.770673
2026-05-06T17:24:25+00:00,116,21.816,215.6,,45.179503,5.770525
2026-05-06T17:24:29+00:00,118,21.240000000000002,215.6,,45.179569,5.770251
2026-05-06T17:24:30+00:00,118,20.664,216.2,,45.179583,5.77018
2026-05-06T17:24:32+00:00,120,20.7756,217.4,,45.179628,5.770043
2026-05-06T17:24:33+00:00,121,20.88,217.8,,45.179643,5.769974
2026-05-06T17:24:34+00:00,120,21.096,218.2,,45.179664,5.769905
2026-05-06T17:24:35+00:00,120,21.672,218.2,,45.179692,5.769828
2026-05-06T17:24:38+00:00,120,22.104,216.2,,45.179755,5.769617
2026-05-06T17:24:40+00:00,119,22.104,215.0,,45.179799,5.769471
2026-05-06T17:24:45+00:00,118,22.7304,215.0,,45.179905,5.769095
2026-05-06T17:24:49+00:00,119,22.7592,214.8,,45.179978,5.768793
2026-05-06T17:24:50+00:00,119,22.608,214.8,,45.180001,5.768719
2026-05-06T17:24:56+00:00,118,23.8104,214.2,,45.180126,5.768244
2026-05-06T17:25:02+00:00,118,23.220000000000002,215.0,,45.180252,5.767802
2026-05-06T17:25:03+00:00,118,22.2696,215.0,,45.180271,5.767734
2026-05-06T17:25:09+00:00,118,20.4696,216.4,,45.180377,5.76733
2026-05-06T17:25:10+00:00,119,20.1096,216.8,,45.180399,5.767273
2026-05-06T17:25:11+00:00,118,19.71,217.0,,45.18041,5.767213
2026-05-06T17:25:15+00:00,118,18.576,217.2,,45.180481,5.766963
2026-05-06T17:25:17+00:00,117,18.4788,217.4,,45.180518,5.76685
2026-05-06T17:25:20+00:00,115,15.192,217.8,,45.180553,5.766712
2026-05-06T17:25:22+00:00,115,11.952,217.8,,45.18058,5.766659
2026-05-06T17:25:24+00:00,114,10.749600000000001,217.8,,45.180607,5.766614
2026-05-06T17:25:25+00:00,114,8.064000000000002,217.8,,45.180624,5.766615
2026-05-06T17:25:27+00:00,114,6.6240000000000006,217.8,,45.180635,5.766657
2026-05-06T17:25:30+00:00,113,6.84,217.8,,45.180585,5.76668
2026-05-06T17:25:31+00:00,114,6.3,217.8,,45.180579,5.76667
2026-05-06T17:25:32+00:00,113,6.192,217.8,,45.180576,5.76665
2026-05-06T17:25:34+00:00,113,7.3044,217.8,,45.180599,5.766586
2026-05-06T17:25:37+00:00,112,12.816,217.2,,45.180632,5.766439
2026-05-06T17:25:38+00:00,112,13.5612,217.0,,45.180645,5.766377
2026-05-06T17:25:41+00:00,109,17.4348,216.6,,45.180691,5.766177
2026-05-06T17:25:42+00:00,108,19.656,216.4,,45.180712,5.766111
2026-05-06T17:25:45+00:00,107,21.189600000000002,215.6,,45.180772,5.76589
2026-05-06T17:25:46+00:00,106,21.96,215.2,,45.180793,5.765818
2026-05-06T17:25:49+00:00,105,22.525199999999998,215.2,,45.18085,5.76559
2026-05-06T17:25:51+00:00,106,22.968,215.4,,45.18088,5.765433
2026-05-06T17:25:57+00:00,105,22.276799999999998,215.2,,45.180992,5.764993
2026-05-06T17:26:00+00:00,102,22.2408,215.2,,45.181055,5.764768
2026-05-06T17:26:06+00:00,101,23.7204,215.0,,45.181198,5.764298
2026-05-06T17:26:12+00:00,103,23.94,214.8,,45.181315,5.763822
2026-05-06T17:26:15+00:00,104,23.799599999999998,215.2,,45.181376,5.763586
2026-05-06T17:26:21+00:00,106,23.1984,215.2,,45.181491,5.763128
2026-05-06T17:26:22+00:00,106,23.1948,215.2,,45.181511,5.763048
2026-05-06T17:26:23+00:00,107,23.040000000000003,215.2,,45.181534,5.762975
2026-05-06T17:26:28+00:00,106,22.6188,215.2,,45.181618,5.762589
2026-05-06T17:26:34+00:00,105,23.0724,214.8,,45.181745,5.762126
2026-05-06T17:26:35+00:00,106,23.5548,214.8,,45.181771,5.76205
2026-05-06T17:26:41+00:00,107,22.9896,215.0,,45.181896,5.761603
2026-05-06T17:26:46+00:00,110,22.744799999999998,214.6,,45.181998,5.761228
2026-05-06T17:26:48+00:00,111,22.8852,214.6,,45.182035,5.761073
2026-05-06T17:26:54+00:00,114,23.759999999999998,214.8,,45.18217,5.760599
2026-05-06T17:26:55+00:00,114,24.015600000000003,214.8,,45.18219,5.760519
2026-05-06T17:27:01+00:00,114,23.040000000000003,214.8,,45.182309,5.760063
2026-05-06T17:27:02+00:00,114,22.9356,215.0,,45.182336,5.75999
2026-05-06T17:27:03+00:00,114,23.0832,215.0,,45.182359,5.759914
2026-05-06T17:27:09+00:00,112,22.2696,215.0,,45.182489,5.759486
2026-05-06T17:27:10+00:00,111,21.96,214.8,,45.182506,5.759412
2026-05-06T17:27:14+00:00,110,22.536,214.8,,45.182585,5.75911
2026-05-06T17:27:16+00:00,111,21.96,215.4,,45.182611,5.758973
2026-05-06T17:27:22+00:00,111,19.71,215.4,,45.182732,5.758599
2026-05-06T17:27:28+00:00,111,20.4588,215.4,,45.182852,5.758175
2026-05-06T17:27:31+00:00,112,21.3192,215.6,,45.182909,5.757968
2026-05-06T17:27:37+00:00,110,21.4416,215.6,,45.183024,5.757539
2026-05-06T17:27:38+00:00,110,21.4452,215.6,,45.183039,5.757468
2026-05-06T17:27:44+00:00,110,21.0852,215.4,,45.18313,5.757039
2026-05-06T17:27:47+00:00,111,20.52,215.8,,45.18318,5.756847
2026-05-06T17:27:49+00:00,110,19.656,216.0,,45.183216,5.75671
2026-05-06T17:27:50+00:00,110,20.4012,215.8,,45.183238,5.756632
2026-05-06T17:27:56+00:00,110,22.0644,215.4,,45.183352,5.756206
2026-05-06T17:27:58+00:00,110,21.42,215.4,,45.18339,5.756069
2026-05-06T17:28:04+00:00,111,21.87,215.4,,45.183514,5.75563
2026-05-06T17:28:05+00:00,111,22.370400000000004,215.4,,45.18353,5.755551
2026-05-06T17:28:10+00:00,112,23.6412,215.4,,45.183632,5.755157
2026-05-06T17:28:12+00:00,112,23.3496,215.6,,45.183671,5.755013
2026-05-06T17:28:18+00:00,114,21.9132,215.8,,45.183794,5.754583
2026-05-06T17:28:19+00:00,114,21.7548,215.8,,45.183819,5.754512
2026-05-06T17:28:25+00:00,113,22.8852,215.6,,45.183942,5.754059
2026-05-06T17:28:31+00:00,112,22.561200000000003,215.4,,45.184057,5.753618
2026-05-06T17:28:34+00:00,111,22.7196,215.2,,45.184117,5.753378
2026-05-06T17:28:40+00:00,111,23.9616,215.6,,45.184256,5.752909
2026-05-06T17:28:41+00:00,111,23.9652,215.6,,45.184279,5.752829
2026-05-06T17:28:42+00:00,112,24.1632,215.6,,45.184308,5.752751
2026-05-06T17:28:44+00:00,113,23.976000000000003,215.6,,45.184361,5.752605
2026-05-06T17:28:45+00:00,113,23.832,215.6,,45.184378,5.752532
2026-05-06T17:28:51+00:00,111,20.6244,215.8,,45.18448,5.752124
2026-05-06T17:28:52+00:00,110,20.6244,215.6,,45.184507,5.752058
2026-05-06T17:28:54+00:00,109,20.8404,215.2,,45.184546,5.751914
2026-05-06T17:28:57+00:00,108,21.96,214.8,,45.184603,5.751695
2026-05-06T17:29:03+00:00,106,22.0392,215.0,,45.184708,5.75125
2026-05-06T17:29:04+00:00,107,22.2696,215.0,,45.184727,5.75117
2026-05-06T17:29:10+00:00,107,22.9896,214.6,,45.184833,5.750711
2026-05-06T17:29:11+00:00,109,22.7304,214.4,,45.184849,5.750636
2026-05-06T17:29:15+00:00,112,22.464000000000002,214.6,,45.18493,5.750338
2026-05-06T17:29:19+00:00,112,21.150000000000002,215.6,,45.184993,5.750076
2026-05-06T17:29:21+00:00,108,16.740000000000002,216.2,,45.185004,5.75
2026-05-06T17:29:24+00:00,106,11.088000000000001,216.8,,45.185033,5.749883
2026-05-06T17:29:29+00:00,106,14.670000000000002,216.4,,45.185124,5.749624
2026-05-06T17:29:35+00:00,106,18.36,215.4,,45.185223,5.74923
2026-05-06T17:29:37+00:00,105,20.2968,215.2,,45.185263,5.749087
2026-05-06T17:29:39+00:00,106,20.7,215.2,,45.185307,5.748942
2026-05-06T17:29:42+00:00,107,21.816,214.8,,45.185369,5.748725
2026-05-06T17:29:45+00:00,107,22.3812,214.8,,45.185431,5.748501
2026-05-06T17:29:47+00:00,108,22.536,214.8,,45.185466,5.748359
2026-05-06T17:29:53+00:00,109,21.87,215.2,,45.185598,5.747932
2026-05-06T17:29:54+00:00,109,22.1148,215.2,,45.185623,5.74786
2026-05-06T17:29:56+00:00,109,22.0392,215.4,,45.185664,5.74772
2026-05-06T17:30:00+00:00,111,20.5812,215.6,,45.185735,5.747452
2026-05-06T17:30:05+00:00,110,20.3616,215.4,,45.185827,5.747114
2026-05-06T17:30:07+00:00,110,20.314799999999998,215.4,,45.185864,5.746984
2026-05-06T17:30:13+00:00,109,20.61,215.4,,45.185958,5.746565
2026-05-06T17:30:14+00:00,109,20.7756,215.4,,45.185984,5.746506
2026-05-06T17:30:15+00:00,109,20.5632,215.4,,45.186001,5.746441
2026-05-06T17:30:19+00:00,110,21.168,215.2,,45.186076,5.746151
2026-05-06T17:30:25+00:00,113,22.104,215.2,,45.186194,5.745709
2026-05-06T17:30:26+00:00,113,22.32,215.2,,45.186214,5.745637
2026-05-06T17:30:32+00:00,114,21.7044,214.8,,45.186329,5.745207
2026-05-06T17:30:38+00:00,113,21.96,215.4,,45.186441,5.744764
2026-05-06T17:30:39+00:00,114,21.8556,215.6,,45.186461,5.7447
2026-05-06T17:30:45+00:00,116,20.4156,216.0,,45.186586,5.744296
2026-05-06T17:30:46+00:00,116,20.314799999999998,216.0,,45.186612,5.744241
2026-05-06T17:30:47+00:00,116,20.07,216.2,,45.186639,5.744193
2026-05-06T17:30:49+00:00,116,19.728,216.4,,45.186685,5.744085
2026-05-06T17:30:51+00:00,116,17.712,217.0,,45.186728,5.743985
2026-05-06T17:30:53+00:00,116,16.981199999999998,217.0,,45.186756,5.743878
2026-05-06T17:30:56+00:00,115,17.856,216.4,,45.186787,5.743679
2026-05-06T17:31:02+00:00,116,20.998800000000003,215.8,,45.186915,5.743246
2026-05-06T17:31:04+00:00,119,22.77,215.8,,45.186964,5.743078
2026-05-06T17:31:07+00:00,123,25.632,215.4,,45.187036,5.742828
2026-05-06T17:31:11+00:00,123,24.7896,215.4,,45.187124,5.742512
2026-05-06T17:31:14+00:00,122,22.68,216.4,,45.187178,5.742303
2026-05-06T17:31:15+00:00,121,22.23,216.6,,45.187215,5.742255
2026-05-06T17:31:16+00:00,121,20.448,216.6,,45.187264,5.742236
2026-05-06T17:31:18+00:00,119,20.2104,216.4,,45.187354,5.742182
2026-05-06T17:31:19+00:00,119,19.728,216.2,,45.187401,5.742158
2026-05-06T17:31:24+00:00,120,20.7,216.0,,45.187638,5.742008
2026-05-06T17:31:30+00:00,121,21.2076,216.6,,45.187926,5.741797
2026-05-06T17:31:32+00:00,121,21.736800000000002,216.2,,45.18802,5.741712
2026-05-06T17:31:37+00:00,119,23.6556,215.0,,45.188273,5.741476
2026-05-06T17:31:38+00:00,119,24.5412,214.6,,45.188326,5.741421
2026-05-06T17:31:44+00:00,118,25.0452,214.4,,45.188588,5.741051
2026-05-06T17:31:46+00:00,117,24.4332,214.6,,45.188663,5.740922
2026-05-06T17:31:49+00:00,116,23.184,214.4,,45.188794,5.740761
2026-05-06T17:31:52+00:00,116,24.3612,214.0,,45.188923,5.740568
2026-05-06T17:31:55+00:00,115,24.5412,214.0,,45.189021,5.740361
2026-05-06T17:31:58+00:00,113,22.3812,214.6,,45.189056,5.740141
2026-05-06T17:31:59+00:00,113,22.0104,214.8,,45.189054,5.74007
2026-05-06T17:32:01+00:00,112,20.52,215.2,,45.189052,5.739933
2026-05-06T17:32:05+00:00,114,19.738799999999998,215.6,,45.18903,5.739656
2026-05-06T17:32:10+00:00,116,20.2392,215.6,,45.189015,5.739292
2026-05-06T17:32:14+00:00,118,20.761200000000002,216.0,,45.189,5.738994
2026-05-06T17:32:16+00:00,118,21.1212,216.4,,45.188996,5.738845
2026-05-06T17:32:18+00:00,119,20.6568,216.6,,45.188985,5.738707
2026-05-06T17:32:20+00:00,118,20.52,216.6,,45.188977,5.738561
2026-05-06T17:32:22+00:00,115,20.761200000000002,216.2,,45.188979,5.7384
2026-05-06T17:32:24+00:00,112,21.8988,215.8,,45.188966,5.738243
2026-05-06T17:32:30+00:00,112,22.0032,215.4,,45.18895,5.737782
2026-05-06T17:32:34+00:00,111,20.844,216.2,,45.188929,5.73751
2026-05-06T17:32:36+00:00,111,18.36,216.6,,45.188937,5.737394
2026-05-06T17:32:39+00:00,111,14.976,216.8,,45.189016,5.737295
2026-05-06T17:32:43+00:00,112,14.9148,216.4,,45.189152,5.737179
2026-05-06T17:32:44+00:00,113,16.056,216.2,,45.18919,5.737138
2026-05-06T17:32:46+00:00,119,17.1252,216.2,,45.189282,5.737065
2026-05-06T17:32:50+00:00,121,22.561200000000003,216.2,,45.189482,5.736898
2026-05-06T17:32:52+00:00,121,23.220000000000002,216.4,,45.189568,5.736808
2026-05-06T17:32:55+00:00,121,21.672,216.0,,45.189708,5.736687
2026-05-06T17:32:57+00:00,121,21.672,215.8,,45.189802,5.736613
2026-05-06T17:33:01+00:00,121,21.96,216.2,,45.189992,5.736456
2026-05-06T17:33:04+00:00,120,20.6244,216.4,,45.190118,5.736377
2026-05-06T17:33:06+00:00,119,18.215999999999998,216.6,,45.190195,5.736318
2026-05-06T17:33:08+00:00,118,18.2052,216.8,,45.190272,5.736253
