timestamp,hr,paceKmh,elevationM,cadence,lat,lon
2025-04-21T15:04:08+00:00,72,0.0,71.6,0,47.915862,-3.45205
2025-04-21T15:04:52+00:00,73,0.0828,71.6,0,47.915862,-3.45205
2025-04-21T15:04:53+00:00,73,0.23040000000000002,71.6,0,47.915855,-3.452012
2025-04-21T15:04:54+00:00,73,0.46080000000000004,71.6,0,47.915847,-3.451978
2025-04-21T15:04:55+00:00,72,0.7524,71.6,0,47.915831,-3.451926
2025-04-21T15:04:56+00:00,72,1.0188,71.6,0,47.915816,-3.451883
2025-04-21T15:04:57+00:00,72,1.0188,72.4,0,47.915802,-3.451836
2025-04-21T15:04:58+00:00,72,13.248000000000001,72.6,83,47.915781,-3.45179
2025-04-21T15:04:59+00:00,73,13.824,73.0,85,47.915762,-3.451753
2025-04-21T15:05:00+00:00,75,14.184,73.0,85,47.915726,-3.451718
2025-04-21T15:05:01+00:00,77,14.256,72.8,85,47.9157,-3.451693
2025-04-21T15:05:02+00:00,79,14.184,72.6,85,47.915672,-3.451662
2025-04-21T15:05:03+00:00,82,13.968,72.4,86,47.915645,-3.451636
2025-04-21T15:05:04+00:00,84,13.824,72.4,86,47.915618,-3.451616
2025-04-21T15:05:05+00:00,87,13.104000000000001,72.4,86,47.915589,-3.451603
2025-04-21T15:05:06+00:00,90,12.312,72.4,86,47.915563,-3.451586
2025-04-21T15:05:07+00:00,93,12.24,72.6,86,47.915534,-3.451584
2025-04-21T15:05:08+00:00,96,11.304,72.6,86,47.915515,-3.451577
2025-04-21T15:05:09+00:00,99,10.728,72.8,86,47.915486,-3.451578
2025-04-21T15:05:10+00:00,100,10.152,73.2,86,47.915467,-3.451579
2025-04-21T15:05:11+00:00,102,10.368,73.4,86,47.915436,-3.451584
2025-04-21T15:05:12+00:00,103,9.576,73.6,86,47.915417,-3.451584
2025-04-21T15:05:13+00:00,105,9.936,74.0,86,47.91539,-3.451583
2025-04-21T15:05:14+00:00,106,9.72,74.4,86,47.915369,-3.451577
2025-04-21T15:05:15+00:00,108,9.648000000000001,74.6,86,47.915346,-3.451565
2025-04-21T15:05:16+00:00,109,9.504000000000001,74.8,86,47.915321,-3.451547
2025-04-21T15:05:17+00:00,110,9.576,74.8,86,47.915311,-3.451519
