timestamp,hr,paceKmh,elevationM,cadence,lat,lon
2026-05-16T15:46:55+00:00,83,0.0,215.0,,45.178866,5.772981
2026-05-16T15:46:56+00:00,82,0.0,214.8,,45.178866,5.772981
2026-05-16T15:46:58+00:00,83,0.0,213.4,,45.178866,5.772981
2026-05-16T15:47:04+00:00,84,0.0,213.0,,45.178866,5.772981
2026-05-16T15:47:08+00:00,85,0.0,213.4,,45.178866,5.772981
2026-05-16T15:47:11+00:00,84,8.4852,213.2,,45.178898,5.772774
2026-05-16T15:47:13+00:00,84,20.16,213.6,,45.178938,5.772641
2026-05-16T15:47:17+00:00,87,21.7188,213.6,,45.179007,5.772341
2026-05-16T15:47:19+00:00,92,22.6188,213.4,,45.179052,5.772188
2026-05-16T15:47:21+00:00,97,22.8168,213.4,,45.179095,5.772037
2026-05-16T15:47:22+00:00,100,23.256,213.4,,45.179117,5.771964
2026-05-16T15:47:25+00:00,103,23.220000000000002,213.4,,45.179183,5.77173
2026-05-16T15:47:27+00:00,104,24.192,213.4,,45.179226,5.771562
2026-05-16T15:47:30+00:00,106,23.832,212.8,,45.179292,5.771344
2026-05-16T15:47:33+00:00,106,22.86,213.0,,45.179354,5.771113
2026-05-16T15:47:36+00:00,107,23.6412,214.6,,45.179417,5.770874
2026-05-16T15:47:38+00:00,110,23.904,214.6,,45.17946,5.770721
2026-05-16T15:47:39+00:00,110,23.58,214.2,,45.179479,5.770646
2026-05-16T15:47:41+00:00,110,23.184,213.8,,45.17952,5.770491
2026-05-16T15:47:44+00:00,111,23.616,213.6,,45.179581,5.770256
2026-05-16T15:47:46+00:00,111,23.544,213.4,,45.179622,5.770101
2026-05-16T15:47:51+00:00,108,24.3756,213.2,,45.179744,5.769699
2026-05-16T15:47:52+00:00,108,24.4188,213.2,,45.17976,5.769621
2026-05-16T15:47:57+00:00,111,24.48,213.6,,45.179874,5.769212
2026-05-16T15:47:59+00:00,112,24.840000000000003,213.2,,45.179921,5.76905
2026-05-16T15:48:04+00:00,113,23.2956,212.8,,45.180009,5.768669
2026-05-16T15:48:10+00:00,116,23.598,214.0,,45.180128,5.768182
2026-05-16T15:48:12+00:00,118,24.2532,214.4,,45.180178,5.768029
2026-05-16T15:48:13+00:00,119,24.1596,214.6,,45.180198,5.767952
2026-05-16T15:48:16+00:00,120,23.1012,214.6,,45.180258,5.767728
2026-05-16T15:48:18+00:00,121,22.32,214.2,,45.180299,5.767583
2026-05-16T15:48:24+00:00,121,20.9268,215.0,,45.180418,5.767181
2026-05-16T15:48:25+00:00,121,20.570400000000003,215.4,,45.180439,5.767116
2026-05-16T15:48:26+00:00,121,20.2968,215.8,,45.180458,5.767056
2026-05-16T15:48:29+00:00,123,19.152,217.0,,45.180505,5.766869
2026-05-16T15:48:32+00:00,123,18.1188,216.8,,45.180551,5.766694
2026-05-16T15:48:33+00:00,123,18.309600000000003,216.6,,45.180562,5.766629
2026-05-16T15:48:35+00:00,122,18.6012,215.6,,45.180588,5.766491
2026-05-16T15:48:36+00:00,122,19.1844,215.2,,45.180615,5.76642
2026-05-16T15:48:38+00:00,121,21.888,214.6,,45.180657,5.766266
2026-05-16T15:48:39+00:00,121,22.2012,214.4,,45.180677,5.766187
2026-05-16T15:48:41+00:00,121,24.048,214.2,,45.180723,5.766023
2026-05-16T15:48:47+00:00,120,24.166800000000002,213.6,,45.18085,5.76555
2026-05-16T15:48:49+00:00,119,23.9832,213.6,,45.18089,5.765389
2026-05-16T15:48:51+00:00,120,23.832,213.4,,45.180926,5.765236
2026-05-16T15:48:54+00:00,119,21.96,213.8,,45.18097,5.76502
2026-05-16T15:48:55+00:00,119,21.6,214.0,,45.180992,5.764952
2026-05-16T15:49:01+00:00,117,21.7548,213.2,,45.18111,5.764515
2026-05-16T15:49:02+00:00,118,22.32,213.0,,45.181136,5.76444
2026-05-16T15:49:04+00:00,122,22.7196,212.6,,45.181183,5.764287
2026-05-16T15:49:06+00:00,123,23.400000000000002,212.2,,45.181224,5.764137
2026-05-16T15:49:09+00:00,122,22.608,212.2,,45.181284,5.763911
2026-05-16T15:49:13+00:00,119,22.474800000000002,212.4,,45.181356,5.763615
2026-05-16T15:49:15+00:00,118,22.561200000000003,213.4,,45.181397,5.763462
2026-05-16T15:49:18+00:00,117,23.544,214.4,,45.181464,5.763228
2026-05-16T15:49:21+00:00,116,24.3,213.8,,45.18153,5.762986
2026-05-16T15:49:22+00:00,117,23.9652,213.4,,45.181547,5.762912
2026-05-16T15:49:27+00:00,115,22.6188,214.4,,45.18164,5.76253
2026-05-16T15:49:29+00:00,116,23.040000000000003,214.0,,45.181686,5.762375
2026-05-16T15:49:34+00:00,119,23.759999999999998,215.2,,45.181789,5.761983
2026-05-16T15:49:35+00:00,119,23.759999999999998,215.0,,45.18181,5.761905
2026-05-16T15:49:41+00:00,119,23.0904,214.4,,45.18194,5.761453
2026-05-16T15:49:43+00:00,119,22.9068,213.6,,45.181982,5.761303
2026-05-16T15:49:44+00:00,119,23.0796,213.2,,45.181997,5.761222
2026-05-16T15:49:48+00:00,118,23.616,213.0,,45.182089,5.760915
2026-05-16T15:49:54+00:00,120,23.724,213.0,,45.182213,5.760439
2026-05-16T15:49:55+00:00,120,23.8644,213.0,,45.182232,5.760361
2026-05-16T15:50:01+00:00,121,23.5548,213.0,,45.182349,5.759891
2026-05-16T15:50:02+00:00,121,23.400000000000002,213.2,,45.182369,5.759817
2026-05-16T15:50:07+00:00,121,23.040000000000003,213.2,,45.182488,5.759443
2026-05-16T15:50:09+00:00,122,22.9356,213.0,,45.182525,5.759294
2026-05-16T15:50:10+00:00,121,22.68,213.0,,45.182533,5.75922
2026-05-16T15:50:13+00:00,121,21.481199999999998,213.4,,45.182581,5.759007
2026-05-16T15:50:14+00:00,120,21.240000000000002,213.6,,45.182607,5.758938
2026-05-16T15:50:17+00:00,120,22.0644,213.2,,45.182696,5.758727
2026-05-16T15:50:23+00:00,118,23.2812,212.8,,45.182818,5.758266
2026-05-16T15:50:24+00:00,118,23.0904,212.8,,45.182835,5.758194
2026-05-16T15:50:30+00:00,118,21.8556,212.4,,45.182958,5.757762
2026-05-16T15:50:32+00:00,117,21.6,212.6,,45.182995,5.757625
2026-05-16T15:50:35+00:00,117,20.232,212.4,,45.183058,5.757431
2026-05-16T15:50:37+00:00,117,19.728,212.4,,45.183145,5.757368
2026-05-16T15:50:39+00:00,118,19.44,212.4,,45.183236,5.75741
2026-05-16T15:50:40+00:00,117,19.224,212.4,,45.183276,5.757446
2026-05-16T15:50:43+00:00,115,19.1412,212.6,,45.183398,5.75756
2026-05-16T15:50:45+00:00,115,19.584000000000003,212.8,,45.183491,5.757613
2026-05-16T15:50:46+00:00,115,19.5012,212.8,,45.18354,5.757618
2026-05-16T15:50:48+00:00,115,19.944,212.6,,45.183638,5.75762
2026-05-16T15:50:51+00:00,114,20.088,212.8,,45.18379,5.757605
2026-05-16T15:50:52+00:00,114,20.16,213.0,,45.183838,5.757589
2026-05-16T15:50:56+00:00,114,20.448,212.8,,45.184043,5.757577
2026-05-16T15:51:02+00:00,114,20.448,212.4,,45.184349,5.757558
2026-05-16T15:51:04+00:00,114,20.1168,212.0,,45.184445,5.757561
2026-05-16T15:51:08+00:00,117,19.44,211.8,,45.184642,5.757557
2026-05-16T15:51:13+00:00,118,19.8792,212.0,,45.184891,5.757526
2026-05-16T15:51:17+00:00,118,20.1996,213.2,,45.185094,5.757497
2026-05-16T15:51:19+00:00,119,20.0412,214.4,,45.185192,5.75749
2026-05-16T15:51:21+00:00,118,19.3032,214.4,,45.185276,5.757517
2026-05-16T15:51:22+00:00,118,17.64,214.4,,45.185298,5.757562
2026-05-16T15:51:23+00:00,115,17.5788,214.4,,45.185319,5.757616
2026-05-16T15:51:24+00:00,113,16.92,214.4,,45.185335,5.757674
2026-05-16T15:51:27+00:00,112,17.568,214.4,,45.18538,5.757848
2026-05-16T15:51:32+00:00,112,17.009999999999998,214.2,,45.18552,5.758066
2026-05-16T15:51:37+00:00,113,15.120000000000001,215.0,,45.185648,5.758223
2026-05-16T15:51:42+00:00,115,12.348,214.6,,45.185776,5.758297
2026-05-16T15:51:45+00:00,114,11.4768,214.6,,45.185844,5.758382
2026-05-16T15:51:46+00:00,115,11.1996,214.6,,45.185868,5.758382
2026-05-16T15:51:50+00:00,115,7.704000000000001,214.8,,45.185937,5.758352
2026-05-16T15:51:54+00:00,114,4.6331999999999995,214.8,,45.185952,5.75835
