timestamp,hr,paceKmh,elevationM,cadence,lat,lon
2026-06-01T17:53:50+00:00,110,0.0,215.4,,45.17827,5.774152
2026-06-01T17:53:51+00:00,110,6.12,215.4,,45.178276,5.774174
2026-06-01T17:53:55+00:00,110,6.984,215.6,,45.17833,5.774239
2026-06-01T17:53:58+00:00,113,7.2,215.6,,45.17837,5.77429
2026-06-01T17:54:00+00:00,113,6.84,215.4,,45.178387,5.774326
2026-06-01T17:54:02+00:00,110,6.48,215.6,,45.178399,5.774361
2026-06-01T17:54:05+00:00,110,4.680000000000001,215.6,,45.178429,5.774363
2026-06-01T17:54:06+00:00,111,4.5611999999999995,215.6,,45.178435,5.774377
2026-06-01T17:54:09+00:00,113,5.5548,215.6,,45.178482,5.774423
2026-06-01T17:54:12+00:00,116,10.501199999999999,215.4,,45.178557,5.774516
2026-06-01T17:54:13+00:00,116,11.4156,215.4,,45.178585,5.77456
2026-06-01T17:54:16+00:00,119,15.9948,215.8,,45.178666,5.774715
2026-06-01T17:54:19+00:00,122,19.3212,215.6,,45.178751,5.774895
2026-06-01T17:54:23+00:00,119,21.6,215.2,,45.178892,5.775143
2026-06-01T17:54:27+00:00,118,23.490000000000002,215.4,,45.179042,5.775416
2026-06-01T17:54:33+00:00,118,23.976000000000003,214.8,,45.179276,5.775791
2026-06-01T17:54:34+00:00,117,22.9356,214.6,,45.179308,5.775839
2026-06-01T17:54:40+00:00,118,20.16,215.2,,45.179513,5.776161
2026-06-01T17:54:41+00:00,118,20.52,215.4,,45.179547,5.776218
2026-06-01T17:54:46+00:00,121,21.481199999999998,215.6,,45.179725,5.776508
2026-06-01T17:54:47+00:00,122,21.8412,215.8,,45.179765,5.776569
2026-06-01T17:54:53+00:00,121,23.605200000000004,216.2,,45.179999,5.776946
2026-06-01T17:54:58+00:00,121,23.6952,214.8,,45.180209,5.777237
2026-06-01T17:55:04+00:00,119,24.0228,215.6,,45.180434,5.777641
2026-06-01T17:55:05+00:00,119,24.274800000000003,215.6,,45.180471,5.777709
2026-06-01T17:55:08+00:00,119,24.192,215.2,,45.180568,5.777922
2026-06-01T17:55:09+00:00,123,24.12,215.2,,45.180592,5.778001
2026-06-01T17:55:11+00:00,128,24.238799999999998,215.4,,45.180638,5.778162
2026-06-01T17:55:12+00:00,131,24.3252,215.6,,45.18066,5.778245
2026-06-01T17:55:13+00:00,131,24.624,215.4,,45.180682,5.778329
2026-06-01T17:55:19+00:00,129,26.6904,215.4,,45.180806,5.778873
2026-06-01T17:55:20+00:00,127,27.1548,215.4,,45.180825,5.778968
2026-06-01T17:55:22+00:00,124,27.320400000000003,215.0,,45.180874,5.779152
2026-06-01T17:55:23+00:00,123,27.396,214.6,,45.180907,5.779241
2026-06-01T17:55:25+00:00,121,27.36,214.8,,45.18097,5.779404
2026-06-01T17:55:28+00:00,118,25.776,215.8,,45.181068,5.779634
2026-06-01T17:55:29+00:00,117,25.38,216.0,,45.181104,5.779697
2026-06-01T17:55:31+00:00,116,24.0588,216.0,,45.181182,5.779814
2026-06-01T17:55:34+00:00,113,22.608,215.8,,45.181312,5.779973
2026-06-01T17:55:37+00:00,107,22.14,215.4,,45.18143,5.780134
2026-06-01T17:55:38+00:00,104,21.9096,215.4,,45.181455,5.780198
2026-06-01T17:55:39+00:00,103,21.024,215.4,,45.181471,5.780265
2026-06-01T17:55:41+00:00,102,20.7252,215.2,,45.181475,5.780408
2026-06-01T17:55:42+00:00,102,20.376,215.2,,45.181472,5.780483
2026-06-01T17:55:44+00:00,106,21.024,215.0,,45.181463,5.780638
2026-06-01T17:55:45+00:00,109,21.1212,215.2,,45.18145,5.780712
2026-06-01T17:55:48+00:00,110,20.52,215.2,,45.181418,5.780912
2026-06-01T17:55:49+00:00,108,19.656,215.0,,45.181417,5.78098
2026-06-01T17:55:52+00:00,105,18.2052,214.8,,45.181403,5.781156
2026-06-01T17:55:54+00:00,102,14.544,215.2,,45.181401,5.781234
2026-06-01T17:55:56+00:00,104,11.9304,215.4,,45.18141,5.78127
2026-06-01T17:55:59+00:00,107,6.12,215.2,,45.181459,5.781282
2026-06-01T17:56:01+00:00,106,6.984,215.0,,45.181496,5.781293
2026-06-01T17:56:03+00:00,109,7.5096,215.0,,45.18154,5.78131
2026-06-01T17:56:06+00:00,112,15.264000000000001,214.8,,45.181685,5.781355
2026-06-01T17:56:07+00:00,112,15.48,215.0,,45.181727,5.781359
2026-06-01T17:56:10+00:00,109,17.535600000000002,215.4,,45.181847,5.781361
2026-06-01T17:56:11+00:00,108,15.552000000000001,215.6,,45.181876,5.78134
2026-06-01T17:56:12+00:00,107,14.184,215.6,,45.181885,5.781307
2026-06-01T17:56:15+00:00,111,11.088000000000001,215.8,,45.181911,5.781199
2026-06-01T17:56:16+00:00,114,11.520000000000001,215.8,,45.18192,5.781145
2026-06-01T17:56:17+00:00,116,12.744,215.8,,45.181929,5.78109
2026-06-01T17:56:18+00:00,118,13.4388,215.8,,45.181948,5.781036
2026-06-01T17:56:20+00:00,121,17.064,216.0,,45.181992,5.780923
2026-06-01T17:56:21+00:00,120,17.856,216.0,,45.182021,5.780864
