timestamp,hr,paceKmh,elevationM,cadence,lat,lon
2025-10-28T19:28:41+00:00,99,0.0,201.8,0,45.178229,5.774101
2025-10-28T19:28:42+00:00,81,0.0,201.8,65,45.178251,5.774117
2025-10-28T19:28:43+00:00,81,8.82,201.8,68,45.178271,5.77413
2025-10-28T19:28:44+00:00,81,9.72,201.8,85,45.178292,5.774171
2025-10-28T19:28:45+00:00,81,10.08,201.8,88,45.178305,5.774196
2025-10-28T19:28:46+00:00,82,10.728,202.0,87,45.17833,5.774232
2025-10-28T19:28:47+00:00,81,11.735999999999999,202.2,87,45.178351,5.774264
2025-10-28T19:28:48+00:00,82,12.096,202.4,87,45.178371,5.774292
2025-10-28T19:28:49+00:00,83,12.096,202.6,86,45.178388,5.774325
2025-10-28T19:28:50+00:00,85,12.096,202.6,87,45.178408,5.774349
2025-10-28T19:28:51+00:00,86,11.808,202.8,87,45.178429,5.774385
2025-10-28T19:28:52+00:00,86,11.376000000000001,202.8,86,45.178448,5.774409
2025-10-28T19:28:53+00:00,88,11.592,203.0,86,45.178477,5.774437
2025-10-28T19:28:54+00:00,90,11.808,203.0,86,45.178502,5.774464
2025-10-28T19:28:55+00:00,92,12.168,203.2,86,45.178527,5.774486
2025-10-28T19:28:56+00:00,95,12.24,203.4,85,45.178553,5.77452
2025-10-28T19:28:57+00:00,96,12.528,203.4,85,45.178575,5.774546
2025-10-28T19:28:58+00:00,98,12.456,203.6,84,45.178599,5.774577
2025-10-28T19:28:59+00:00,100,12.528,203.6,84,45.178613,5.774617
2025-10-28T19:29:00+00:00,103,12.6,203.8,85,45.178633,5.77465
2025-10-28T19:29:01+00:00,106,12.672,204.0,85,45.178652,5.774691
2025-10-28T19:29:02+00:00,109,12.816,204.2,85,45.178669,5.774725
2025-10-28T19:29:03+00:00,113,13.032,204.2,86,45.178687,5.774761
2025-10-28T19:29:04+00:00,115,12.384,204.2,86,45.178702,5.774786
2025-10-28T19:29:05+00:00,118,12.024,204.4,86,45.178725,5.77482
2025-10-28T19:29:06+00:00,123,11.735999999999999,204.4,86,45.178742,5.774849
2025-10-28T19:29:07+00:00,123,11.592,204.4,87,45.178761,5.774885
2025-10-28T19:29:08+00:00,124,11.592,204.6,87,45.178784,5.774913
2025-10-28T19:29:09+00:00,125,12.312,204.6,88,45.178809,5.774948
2025-10-28T19:29:10+00:00,126,12.312,204.6,88,45.178826,5.774978
2025-10-28T19:29:11+00:00,127,12.816,204.6,87,45.178846,5.775021
2025-10-28T19:29:12+00:00,128,12.816,204.8,88,45.178861,5.775058
2025-10-28T19:29:13+00:00,128,12.528,205.0,87,45.17888,5.775087
2025-10-28T19:29:14+00:00,127,12.528,205.2,87,45.178896,5.775131
2025-10-28T19:29:15+00:00,125,12.384,205.4,87,45.178911,5.775156
2025-10-28T19:29:16+00:00,125,12.024,205.6,87,45.178927,5.775201
2025-10-28T19:29:17+00:00,124,12.024,205.6,86,45.178944,5.775229
2025-10-28T19:29:18+00:00,125,12.096,205.6,86,45.178965,5.775262
2025-10-28T19:29:19+00:00,126,11.808,205.8,85,45.178982,5.775299
2025-10-28T19:29:20+00:00,126,11.952,206.0,85,45.178997,5.775328
2025-10-28T19:29:21+00:00,127,12.096,206.0,85,45.179018,5.775369
2025-10-28T19:29:22+00:00,128,12.168,206.2,85,45.179037,5.775397
2025-10-28T19:29:23+00:00,129,12.312,206.4,85,45.179062,5.775434
2025-10-28T19:29:24+00:00,129,12.312,206.4,85,45.179083,5.775466
2025-10-28T19:29:25+00:00,130,12.528,206.6,85,45.179105,5.775495
2025-10-28T19:29:26+00:00,131,12.528,206.6,85,45.179124,5.775532
2025-10-28T19:29:27+00:00,131,12.24,206.6,85,45.179141,5.775557
2025-10-28T19:29:28+00:00,132,11.952,206.8,84,45.179163,5.775595
2025-10-28T19:29:29+00:00,133,12.384,206.8,84,45.179186,5.775629
2025-10-28T19:29:30+00:00,133,12.456,207.0,84,45.179206,5.77566
2025-10-28T19:29:31+00:00,134,12.6,207.2,84,45.179228,5.7757
2025-10-28T19:29:32+00:00,134,12.6,207.2,84,45.179244,5.775723
2025-10-28T19:29:33+00:00,135,12.456,207.4,84,45.179265,5.775754
2025-10-28T19:29:34+00:00,135,11.952,207.6,84,45.17928,5.775787
2025-10-28T19:29:35+00:00,136,11.376000000000001,207.8,84,45.179297,5.775812
2025-10-28T19:29:36+00:00,136,11.016,208.0,84,45.179317,5.77585
2025-10-28T19:29:37+00:00,137,11.16,208.0,84,45.179336,5.775875
2025-10-28T19:29:38+00:00,137,11.879999999999999,208.2,84,45.17936,5.775916
2025-10-28T19:29:39+00:00,137,11.952,208.4,84,45.179377,5.775946
2025-10-28T19:29:40+00:00,138,12.312,208.6,85,45.179397,5.775976
2025-10-28T19:29:41+00:00,138,12.744,208.6,84,45.179422,5.776015
2025-10-28T19:29:42+00:00,138,12.744,208.8,84,45.17944,5.77604
2025-10-28T19:29:43+00:00,139,12.672,209.0,84,45.179472,5.776071
2025-10-28T19:29:44+00:00,139,12.96,209.0,84,45.179493,5.776104
2025-10-28T19:29:45+00:00,140,12.816,209.2,84,45.179515,5.776131
2025-10-28T19:29:46+00:00,140,12.384,209.2,84,45.179534,5.776165
2025-10-28T19:29:47+00:00,141,12.168,209.2,85,45.179551,5.776197
2025-10-28T19:29:48+00:00,141,12.024,209.4,85,45.179574,5.776237
2025-10-28T19:29:49+00:00,141,11.735999999999999,209.4,86,45.179589,5.776265
2025-10-28T19:29:50+00:00,142,11.879999999999999,209.6,86,45.179612,5.776302
